name,longitude,latitude
1,61.5,59.5
2,57.5,55.5
3,54.5,57.5
4,5.0,9.0
5,0.0,1.0
6,-1.0,8.0
7,6.0,9.0
8,4.0,12.0
9,2.0,6.0
10,0.0,10.0
11,-1.0,9.0
12,4.0,5.0
13,0.0,10.0
14,-2.0,3.0
15,-3.0,11.0
16,7.0,11.0
17,3.0,15.0
18,0.0,5.0
19,-5.0,7.0
20,0.0,13.0
21,3.0,12.0
22,4.0,11.0
23,-3.0,5.0
24,0.0,-1.0
25,9.0,6.0
26,1.0,0.0
27,9.0,8.0
28,-6.0,7.0
29,-5.0,8.0
30,0.0,13.0
31,6.0,13.0
32,9.0,6.0
33,4.0,11.0
34,8.0,6.0
35,0.0,15.0
36,-1.0,2.0
37,-1.0,12.0
38,2.0,2.0
39,-2.0,7.0
40,5.0,9.0
41,1.0,6.0
42,1.0,6.0
43,-3.0,4.0
44,7.0,11.0
45,7.0,7.0
46,1.0,12.0
47,3.0,10.0
48,0.0,9.0
49,9.0,8.0
50,-5.0,7.0
51,6.0,12.0
52,-1.0,10.0
53,1.0,2.0
54,-2.0,6.0
55,2.0,3.0
56,-1.0,14.0
57,-2.0,8.0
58,-3.0,11.0
59,5.0,6.0
60,3.0,0.0
61,3.0,6.0
62,0.0,3.0
63,-3.0,9.0
64,-7.0,9.0
65,1.0,9.0
66,-2.0,11.0
67,4.0,12.0
68,-1.0,10.0
69,6.0,10.0
70,0.0,15.0
71,4.0,5.0
72,-3.0,8.0
73,-1.0,14.0
74,8.0,9.0
75,1.0,2.0
76,-3.0,7.0
77,2.0,15.0
78,-4.0,9.0
79,1.0,5.0
80,8.0,6.0
81,-6.0,7.0
82,1.0,4.0
83,1.0,10.0
84,-2.0,1.0
85,1.0,7.0
86,-2.0,6.0
87,7.0,11.0
88,6.0,4.0
89,-2.0,7.0
90,-6.0,8.0
91,10.0,8.0
92,7.0,11.0
93,2.0,13.0
94,-2.0,8.0
95,0.0,12.0
96,-3.0,8.0
97,5.0,14.0
98,6.0,4.0
99,3.0,6.0
100,2.0,12.0
101,5.0,5.0
102,2.0,11.0
103,-5.0,9.0
104,7.0,5.0
105,10.0,8.0
106,-2.0,9.0
107,2.0,9.0
108,4.0,9.0
109,3.0,3.0
110,-5.0,6.0
111,4.0,11.0
112,6.0,9.0
113,0.0,4.0
114,10.0,7.0
115,4.0,5.0
116,6.0,9.0
117,1.0,5.0
118,0.0,11.0
119,-3.0,10.0
120,0.0,2.0
121,1.0,0.0
122,2.0,13.0
123,1.0,2.0
124,-1.0,10.0
125,3.0,13.0
126,6.0,5.0
127,4.0,4.0
128,1.0,9.0
