name,longitude,latitude
M,0.0,0.0
E,0.0,3.0
x,0.0,4.0
M,0.0,5.0
E,0.0,8.0
E,0.0,10.0
i,0.0,16.0
i,0.0,17.0
I,0.0,18.0
M,0.0,22.0
L,0.0,24.0
M,0.0,32.0
M,0.0,33.0
x,0.0,37.0
E,0.0,38.0
M,0.0,40.0
L,0.0,42.0
M,0.0,56.0
x,0.0,64.0
M,0.0,65.0
x,0.0,67.0
E,0.0,84.0
M,0.0,100.0
i,0.0,112.0
M,0.0,113.0
E,1.0,2.0
x,1.0,3.0
i,1.0,4.0
x,1.0,5.0
E,1.0,24.0
E,1.0,64.0
E,1.0,66.0
E,1.0,72.0
E,1.0,112.0
x,2.0,1.0
I,2.0,2.0
M,2.0,4.0
M,2.0,16.0
x,2.0,17.0
i,2.0,25.0
M,2.0,38.0
M,2.0,49.0
x,2.0,64.0
x,2.0,74.0
M,2.0,110.0
E,3.0,0.0
M,3.0,1.0
x,3.0,6.0
x,3.0,20.0
M,3.0,64.0
i,3.0,96.0
i,4.0,0.0
M,4.0,1.0
I,4.0,2.0
M,4.0,8.0
x,4.0,12.0
E,4.0,16.0
E,4.0,26.0
E,4.0,32.0
E,4.0,64.0
x,4.0,72.0
E,4.0,82.0
x,5.0,0.0
M,5.0,1.0
x,5.0,44.0
M,5.0,72.0
I,5.0,101.0
x,6.0,3.0
E,6.0,50.0
x,6.0,88.0
E,6.0,99.0
M,7.0,10.0
E,8.0,0.0
M,8.0,4.0
M,8.0,16.0
I,8.0,20.0
I,8.0,24.0
i,8.0,32.0
i,8.0,64.0
I,8.0,65.0
i,8.0,66.0
M,8.0,86.0
i,9.0,42.0
E,10.0,0.0
E,10.0,7.0
M,10.0,32.0
E,10.0,34.0
x,10.0,36.0
E,10.0,40.0
E,10.0,45.0
E,12.0,4.0
M,12.0,40.0
E,12.0,48.0
E,12.0,96.0
E,13.0,16.0
E,16.0,0.0
M,16.0,2.0
x,16.0,4.0
M,16.0,8.0
i,16.0,13.0
i,16.0,33.0
E,16.0,34.0
E,16.0,70.0
E,16.0,74.0
E,16.0,75.0
M,16.0,83.0
I,16.0,97.0
M,17.0,0.0
E,17.0,2.0
E,18.0,0.0
M,18.0,32.0
M,18.0,33.0
i,18.0,36.0
i,19.0,32.0
I,20.0,3.0
E,20.0,8.0
M,20.0,67.0
i,22.0,0.0
M,22.0,96.0
I,24.0,0.0
i,24.0,1.0
E,24.0,8.0
M,25.0,2.0
M,26.0,4.0
x,26.0,112.0
M,28.0,80.0
E,30.0,48.0
M,32.0,0.0
I,32.0,4.0
I,32.0,8.0
I,32.0,10.0
E,32.0,18.0
M,32.0,19.0
E,32.0,32.0
i,32.0,33.0
