name,longitude,latitude
M,0.0,0.0
E,0.0,1.0
x,0.0,2.0
M,0.0,5.0
E,0.0,6.0
E,0.0,8.0
i,0.0,11.0
i,0.0,12.0
I,0.0,14.0
M,0.0,16.0
L,0.0,18.0
M,0.0,19.0
M,0.0,20.0
x,0.0,28.0
E,0.0,33.0
M,0.0,34.0
L,0.0,36.0
M,0.0,40.0
x,0.0,41.0
M,0.0,46.0
x,0.0,49.0
E,0.0,51.0
M,0.0,57.0
i,0.0,64.0
M,0.0,66.0
E,0.0,70.0
x,0.0,72.0
i,0.0,76.0
x,0.0,80.0
E,0.0,84.0
E,0.0,90.0
E,0.0,96.0
E,0.0,112.0
E,0.0,128.0
x,0.0,129.0
I,0.0,130.0
M,0.0,133.0
M,0.0,134.0
x,0.0,136.0
i,0.0,144.0
M,0.0,148.0
M,0.0,153.0
x,0.0,160.0
x,0.0,162.0
M,0.0,164.0
E,0.0,166.0
M,0.0,192.0
x,0.0,208.0
x,0.0,209.0
M,0.0,210.0
i,1.0,0.0
i,1.0,1.0
M,1.0,5.0
I,1.0,9.0
M,1.0,11.0
x,1.0,14.0
E,1.0,16.0
E,1.0,17.0
E,1.0,25.0
E,1.0,32.0
x,1.0,80.0
E,1.0,169.0
x,1.0,201.0
M,2.0,0.0
x,2.0,10.0
M,2.0,12.0
I,2.0,16.0
x,2.0,19.0
E,2.0,32.0
x,2.0,35.0
E,2.0,40.0
M,2.0,65.0
E,2.0,68.0
M,2.0,72.0
M,2.0,87.0
I,2.0,120.0
I,2.0,128.0
i,2.0,193.0
i,2.0,221.0
I,3.0,5.0
i,3.0,16.0
M,3.0,40.0
i,3.0,128.0
E,3.0,203.0
E,4.0,4.0
M,4.0,5.0
E,4.0,9.0
x,4.0,16.0
E,4.0,20.0
E,4.0,32.0
E,4.0,33.0
M,4.0,36.0
E,4.0,66.0
E,4.0,112.0
E,4.0,129.0
E,4.0,130.0
M,4.0,144.0
x,4.0,168.0
M,4.0,183.0
i,5.0,0.0
i,5.0,1.0
E,5.0,3.0
E,5.0,4.0
E,5.0,24.0
E,5.0,80.0
M,5.0,84.0
I,5.0,112.0
M,5.0,152.0
E,6.0,0.0
E,6.0,17.0
M,6.0,18.0
M,6.0,48.0
i,6.0,144.0
i,7.0,8.0
I,7.0,38.0
E,8.0,0.0
M,8.0,7.0
i,8.0,8.0
M,8.0,12.0
I,8.0,16.0
i,8.0,18.0
E,8.0,33.0
M,8.0,38.0
M,8.0,64.0
x,8.0,65.0
M,8.0,68.0
E,8.0,112.0
M,8.0,146.0
I,8.0,165.0
I,8.0,167.0
I,8.0,198.0
E,8.0,200.0
M,9.0,1.0
E,9.0,4.0
i,9.0,69.0
x,9.0,74.0
E,9.0,128.0
E,9.0,132.0
x,9.0,146.0
I,10.0,2.0
E,10.0,16.0
x,10.0,24.0
E,10.0,50.0
i,10.0,160.0
E,11.0,0.0
E,11.0,1.0
E,11.0,32.0
x,11.0,52.0
E,11.0,182.0
i,12.0,0.0
x,12.0,2.0
M,12.0,8.0
E,12.0,17.0
i,12.0,24.0
E,12.0,48.0
E,12.0,72.0
E,12.0,82.0
x,12.0,132.0
i,12.0,160.0
x,13.0,193.0
E,14.0,0.0
E,14.0,1.0
E,16.0,0.0
M,16.0,1.0
x,16.0,2.0
E,16.0,3.0
E,16.0,4.0
I,16.0,8.0
i,16.0,10.0
E,16.0,25.0
E,16.0,32.0
x,16.0,38.0
x,16.0,65.0
M,16.0,169.0
M,16.0,212.0
I,16.0,217.0
E,17.0,1.0
M,17.0,6.0
E,17.0,12.0
x,17.0,64.0
E,17.0,138.0
E,17.0,151.0
x,18.0,0.0
E,18.0,6.0
E,18.0,8.0
E,18.0,28.0
I,18.0,43.0
I,18.0,100.0
E,18.0,112.0
x,18.0,140.0
M,18.0,178.0
i,18.0,195.0
E,19.0,0.0
M,19.0,2.0
E,20.0,0.0
I,20.0,4.0
M,20.0,32.0
I,22.0,26.0
E,22.0,32.0
M,22.0,58.0
I,22.0,64.0
I,22.0,140.0
M,23.0,146.0
I,24.0,5.0
i,24.0,10.0
M,24.0,12.0
M,24.0,69.0
M,24.0,99.0
M,24.0,130.0
x,24.0,196.0
M,25.0,1.0
i,25.0,16.0
x,25.0,54.0
E,26.0,22.0
i,26.0,50.0
i,28.0,0.0
x,28.0,18.0
M,28.0,61.0
p,28.0,136.0
L,28.0,162.0
M,30.0,48.0
i,32.0,1.0
E,32.0,2.0
E,32.0,4.0
M,32.0,11.0
E,32.0,16.0
x,32.0,20.0
I,32.0,22.0
M,32.0,33.0
x,32.0,48.0
M,32.0,65.0
i,32.0,106.0
x,32.0,128.0
E,32.0,134.0
x,32.0,160.0
M,32.0,197.0
E,33.0,0.0
x,33.0,4.0
i,33.0,8.0
E,33.0,32.0
M,33.0,40.0
M,33.0,68.0
L,33.0,136.0
M,33.0,169.0
p,34.0,0.0
x,34.0,140.0
E,35.0,2.0
I,35.0,114.0
x,36.0,0.0
E,36.0,4.0
E,36.0,48.0
M,36.0,64.0
E,36.0,162.0
M,37.0,48.0
M,37.0,91.0
