name,longitude,latitude
M,0.0,0.0
E,0.0,1.0
x,0.0,3.0
M,0.0,4.0
E,0.0,5.0
E,0.0,8.0
i,0.0,16.0
i,0.0,18.0
I,0.0,24.0
M,0.0,28.0
L,0.0,32.0
M,0.0,33.0
M,0.0,34.0
x,0.0,35.0
E,0.0,40.0
M,0.0,45.0
L,0.0,48.0
M,0.0,49.0
x,0.0,53.0
M,1.0,0.0
x,1.0,8.0
E,1.0,9.0
M,1.0,12.0
i,1.0,16.0
M,1.0,32.0
E,1.0,43.0
x,2.0,4.0
i,2.0,6.0
x,2.0,8.0
E,2.0,9.0
E,2.0,18.0
E,2.0,34.0
E,2.0,40.0
E,2.0,45.0
x,3.0,0.0
I,4.0,0.0
M,4.0,2.0
M,4.0,8.0
x,4.0,32.0
i,5.0,0.0
M,6.0,2.0
M,8.0,0.0
x,8.0,1.0
x,8.0,2.0
M,8.0,4.0
E,8.0,8.0
M,8.0,34.0
x,8.0,36.0
x,8.0,44.0
M,9.0,1.0
i,9.0,2.0
i,12.0,1.0
M,12.0,16.0
I,12.0,17.0
M,12.0,38.0
x,12.0,48.0
E,14.0,20.0
E,16.0,0.0
E,16.0,1.0
E,16.0,12.0
x,16.0,21.0
E,16.0,24.0
x,16.0,34.0
M,16.0,36.0
x,16.0,56.0
M,17.0,12.0
I,17.0,25.0
x,17.0,36.0
E,18.0,0.0
x,18.0,2.0
E,18.0,48.0
M,19.0,32.0
E,20.0,14.0
M,20.0,50.0
M,21.0,16.0
I,24.0,0.0
I,24.0,16.0
i,24.0,38.0
i,25.0,17.0
I,26.0,32.0
i,26.0,35.0
M,28.0,0.0
i,28.0,33.0
E,32.0,0.0
E,32.0,1.0
M,32.0,4.0
E,32.0,19.0
x,32.0,26.0
E,32.0,42.0
E,32.0,56.0
E,33.0,0.0
M,33.0,28.0
E,33.0,40.0
E,33.0,46.0
E,34.0,0.0
E,34.0,2.0
M,34.0,8.0
x,34.0,16.0
M,35.0,0.0
i,35.0,26.0
i,36.0,8.0
E,36.0,16.0
E,36.0,17.0
E,36.0,38.0
E,38.0,12.0
M,38.0,24.0
I,38.0,36.0
M,40.0,0.0
E,40.0,2.0
E,40.0,33.0
M,40.0,42.0
M,42.0,32.0
i,42.0,40.0
i,43.0,1.0
I,44.0,8.0
E,45.0,0.0
M,45.0,2.0
i,46.0,33.0
M,48.0,0.0
I,48.0,12.0
i,48.0,18.0
E,49.0,0.0
M,50.0,20.0
M,53.0,0.0
x,56.0,16.0
M,56.0,32.0
1,24.802698562710678,28.212671816701533
2,26.386585036184933,28.928961576304445
3,29.455766686904628,22.468267424027868
4,0.15801589865848964,10.04962898515752
5,3.1122481719360917,2.8119715325603565
6,11.947738026125553,5.643162090269375
7,10.037537415292665,5.716238504392019
8,7.668817686529943,1.8073970882822872
9,7.618327899422262,10.41654368571956
10,6.278174524599616,8.895022274417883
11,8.05693770443511,0.7683772587239677
12,9.098762955441808,7.093194995175811
13,3.615211914188548,0.3721410176369999
14,10.386326843747348,5.672989063985602
15,8.625887088789638,10.54575360306578
16,8.569553803334431,11.053184011006493
17,4.739560848008927,9.61090525182274
18,5.335452672609128,11.227040660454254
19,10.5463999240565,1.1694517167705265
20,1.6316263224080267,2.603843294797648
21,11.585761666778435,5.233942399529152
22,7.519779490401648,3.6123143811060645
23,6.086915805948714,4.630395106138831
24,4.21092586524216,7.020889288864362
25,7.011021515642387,10.850421250173302
26,8.1837856396196,11.147347214400204
27,10.276806796761068,11.891875738425782
28,8.055282505950219,1.957195463652837
29,10.32765039739522,11.575595367708736
30,10.85635181414684,6.829290041691882
31,8.56580424209039,2.5334998041071795
32,9.97929516328025,6.882388228215417
