name,longitude,latitude
M,0.0,0.0
E,0.0,1.0
x,0.0,2.0
M,0.0,4.0
E,0.0,8.0
E,0.0,16.0
i,0.0,18.0
i,0.0,24.0
I,0.0,26.0
M,0.0,29.0
L,0.0,32.0
M,0.0,33.0
M,0.0,36.0
x,0.0,49.0
E,1.0,0.0
M,1.0,1.0
L,1.0,8.0
M,1.0,12.0
x,1.0,16.0
M,1.0,17.0
x,1.0,31.0
E,1.0,40.0
M,2.0,0.0
i,2.0,4.0
M,2.0,16.0
E,2.0,32.0
x,2.0,40.0
i,2.0,41.0
x,2.0,49.0
E,3.0,8.0
E,4.0,0.0
E,4.0,2.0
E,4.0,11.0
E,4.0,14.0
x,4.0,16.0
I,4.0,32.0
M,4.0,37.0
M,4.0,48.0
x,4.0,52.0
i,5.0,14.0
M,6.0,19.0
M,6.0,56.0
x,7.0,16.0
x,8.0,0.0
M,8.0,1.0
E,8.0,3.0
M,8.0,26.0
x,8.0,32.0
x,8.0,34.0
M,8.0,41.0
i,8.0,48.0
i,9.0,24.0
M,11.0,4.0
I,12.0,1.0
M,12.0,13.0
x,12.0,22.0
E,12.0,32.0
E,12.0,40.0
E,13.0,12.0
E,14.0,4.0
x,14.0,5.0
E,14.0,16.0
x,16.0,0.0
M,16.0,1.0
x,16.0,2.0
M,16.0,4.0
I,16.0,7.0
x,16.0,14.0
E,16.0,17.0
x,16.0,33.0
E,16.0,48.0
M,17.0,1.0
E,17.0,16.0
M,17.0,20.0
M,17.0,25.0
I,17.0,36.0
I,18.0,0.0
i,19.0,6.0
i,20.0,17.0
I,20.0,24.0
i,22.0,12.0
M,22.0,33.0
i,24.0,0.0
E,24.0,9.0
E,24.0,20.0
M,25.0,17.0
E,25.0,50.0
x,26.0,0.0
E,26.0,8.0
E,29.0,0.0
E,31.0,1.0
M,32.0,0.0
E,32.0,2.0
E,32.0,4.0
E,32.0,8.0
E,32.0,12.0
M,32.0,33.0
x,32.0,42.0
M,32.0,46.0
i,32.0,53.0
i,33.0,0.0
E,33.0,16.0
E,33.0,22.0
E,33.0,32.0
E,34.0,8.0
M,36.0,0.0
I,36.0,17.0
M,36.0,41.0
E,37.0,4.0
E,40.0,1.0
M,40.0,2.0
M,40.0,12.0
i,41.0,2.0
i,41.0,8.0
I,41.0,36.0
E,42.0,32.0
M,46.0,32.0
i,48.0,4.0
M,48.0,8.0
I,48.0,16.0
i,49.0,0.0
E,49.0,2.0
M,50.0,25.0
M,52.0,4.0
x,53.0,32.0
M,56.0,6.0
1,25.432388303315054,22.632983417117465
2,32.26020862055275,33.74912867043369
3,23.075115876797334,31.478600346464734
4,4.925541928150906,1.809184493433715
5,3.5266949618287464,9.225502647328135
6,10.473204295538416,0.5302807335545205
7,7.374390342381703,0.5392829219524344
8,8.621285729382194,3.9714497522280903
9,10.570863686968297,11.767629082120076
10,6.0650444837765285,11.982107344509318
11,3.7160406417160683,0.9236484564649428
12,7.1971537055592085,0.37653314610381283
13,2.368618277141033,4.89523362740389
14,7.325605475608098,1.8743878921627766
15,0.5092298966544506,10.413348407132668
16,3.7659662389931,11.50391311690146
17,10.75991569713122,4.533470872946192
18,5.5249155941508565,6.240875815110767
19,7.7266646206527225,7.147802860823646
20,6.711132744184686,7.441513625343143
21,11.28745506508756,6.084321791347918
22,5.174298641171193,8.643735025729661
23,2.8516274335774088,3.613042334089793
24,11.733567797383625,6.253527519374472
25,6.581165612242346,0.13748983637062873
26,4.982524125646584,6.959582565564787
27,0.24063468365519203,7.3895752956750815
28,7.586166423553385,0.7209661275326762
29,7.528093308131472,5.595005156360494
30,8.151376776457303,4.230923796492569
31,8.483402992390788,8.856411471024412
32,0.26618962788971867,0.7269216437495678
