name,longitude,latitude
M,0.0,0.0
E,0.0,1.0
x,0.0,2.0
M,0.0,4.0
E,0.0,5.0
E,0.0,6.0
i,0.0,8.0
i,0.0,10.0
I,0.0,16.0
M,0.0,17.0
L,0.0,19.0
M,0.0,21.0
M,0.0,32.0
x,0.0,33.0
E,0.0,34.0
M,0.0,38.0
L,0.0,40.0
M,0.0,44.0
x,0.0,48.0
M,0.0,52.0
x,0.0,72.0
E,0.0,81.0
M,0.0,86.0
i,0.0,102.0
M,0.0,104.0
E,0.0,110.0
x,0.0,112.0
i,0.0,114.0
x,0.0,128.0
E,0.0,129.0
E,0.0,130.0
E,0.0,135.0
E,0.0,137.0
E,0.0,140.0
x,0.0,144.0
I,0.0,147.0
M,0.0,152.0
M,0.0,162.0
x,0.0,177.0
i,0.0,192.0
M,0.0,197.0
M,0.0,204.0
x,0.0,210.0
x,0.0,226.0
M,0.0,229.0
E,1.0,0.0
M,1.0,8.0
x,1.0,18.0
x,1.0,20.0
M,1.0,22.0
i,1.0,33.0
i,1.0,38.0
M,1.0,48.0
I,1.0,52.0
M,1.0,65.0
x,1.0,66.0
E,1.0,76.0
E,1.0,90.0
E,1.0,97.0
E,1.0,98.0
x,1.0,100.0
E,1.0,109.0
x,1.0,128.0
M,1.0,132.0
x,1.0,160.0
M,1.0,227.0
I,2.0,0.0
x,2.0,4.0
E,2.0,5.0
x,2.0,8.0
E,2.0,13.0
M,2.0,17.0
E,2.0,64.0
M,2.0,65.0
M,2.0,66.0
I,2.0,70.0
I,2.0,128.0
i,2.0,130.0
i,2.0,132.0
I,2.0,133.0
i,2.0,152.0
M,2.0,160.0
i,3.0,44.0
E,3.0,80.0
E,3.0,137.0
M,3.0,160.0
E,3.0,172.0
x,4.0,0.0
E,4.0,2.0
E,4.0,8.0
E,4.0,9.0
M,4.0,24.0
E,4.0,28.0
E,4.0,65.0
E,4.0,66.0
E,4.0,80.0
M,4.0,98.0
x,4.0,129.0
M,4.0,201.0
i,4.0,208.0
i,5.0,0.0
E,5.0,2.0
E,5.0,16.0
E,5.0,68.0
E,5.0,128.0
M,5.0,129.0
I,5.0,138.0
M,6.0,0.0
E,6.0,16.0
E,6.0,40.0
M,6.0,72.0
M,6.0,115.0
i,7.0,34.0
i,8.0,0.0
I,8.0,1.0
E,8.0,2.0
M,8.0,4.0
i,8.0,17.0
M,8.0,20.0
I,8.0,24.0
i,8.0,32.0
E,8.0,35.0
M,8.0,48.0
M,8.0,65.0
x,8.0,67.0
M,8.0,84.0
E,8.0,124.0
M,8.0,128.0
I,8.0,129.0
I,8.0,160.0
I,8.0,192.0
E,8.0,195.0
M,8.0,209.0
E,9.0,4.0
i,9.0,32.0
x,9.0,68.0
E,9.0,128.0
E,9.0,144.0
x,9.0,160.0
I,10.0,0.0
E,10.0,48.0
x,10.0,146.0
E,11.0,104.0
i,11.0,128.0
E,12.0,138.0
E,13.0,2.0
E,13.0,68.0
x,14.0,20.0
E,14.0,44.0
i,14.0,64.0
x,16.0,0.0
M,16.0,5.0
E,16.0,6.0
i,16.0,16.0
E,16.0,18.0
E,16.0,32.0
E,16.0,55.0
x,16.0,64.0
i,16.0,70.0
x,16.0,129.0
E,16.0,132.0
E,16.0,133.0
E,16.0,136.0
M,16.0,145.0
x,16.0,162.0
E,16.0,165.0
E,16.0,168.0
I,16.0,192.0
i,17.0,0.0
E,17.0,2.0
E,17.0,8.0
x,17.0,84.0
x,17.0,128.0
M,17.0,132.0
M,17.0,153.0
I,17.0,202.0
E,17.0,224.0
M,18.0,1.0
E,18.0,16.0
x,18.0,32.0
E,18.0,36.0
E,18.0,160.0
x,18.0,202.0
E,19.0,0.0
E,20.0,1.0
E,20.0,8.0
I,20.0,14.0
I,20.0,41.0
E,20.0,48.0
x,20.0,50.0
M,20.0,92.0
i,20.0,194.0
E,21.0,0.0
M,22.0,1.0
E,22.0,136.0
I,24.0,4.0
M,24.0,8.0
I,24.0,61.0
E,24.0,64.0
M,24.0,133.0
I,24.0,146.0
I,24.0,202.0
M,25.0,133.0
I,26.0,36.0
i,26.0,57.0
M,28.0,4.0
M,30.0,34.0
M,32.0,0.0
M,32.0,8.0
x,32.0,9.0
M,32.0,16.0
i,32.0,18.0
x,32.0,32.0
E,32.0,37.0
i,32.0,44.0
i,32.0,48.0
x,32.0,50.0
M,32.0,53.0
p,32.0,64.0
L,32.0,130.0
M,32.0,135.0
i,32.0,136.0
E,32.0,160.0
E,32.0,168.0
M,33.0,0.0
E,33.0,1.0
x,33.0,144.0
I,34.0,0.0
M,34.0,7.0
x,34.0,30.0
M,34.0,44.0
i,34.0,48.0
x,34.0,104.0
E,34.0,128.0
x,34.0,195.0
M,35.0,8.0
E,36.0,18.0
x,36.0,26.0
i,37.0,32.0
E,37.0,130.0
M,38.0,0.0
M,38.0,1.0
L,38.0,128.0
M,40.0,0.0
p,40.0,6.0
x,40.0,65.0
E,40.0,76.0
I,40.0,128.0
x,40.0,192.0
E,41.0,20.0
E,41.0,104.0
M,42.0,168.0
E,44.0,0.0
M,44.0,3.0
M,44.0,14.0
