name,longitude,latitude
M,0,0
E,0,1
x,0,2
M,0,3
E,0,4
E,0,5
i,0,6
i,0,8
I,0,12
M,0,13
L,0,14
M,0,16
M,0,17
x,0,18
E,0,22
M,0,32
L,0,33
M,0,36
x,0,37
M,0,38
x,0,40
E,0,43
M,0,44
i,0,48
M,0,49
E,0,52
x,0,54
i,0,56
x,0,64
E,0,67
E,0,72
E,0,73
E,0,80
E,0,84
x,0,88
I,0,96
M,0,97
M,0,99
x,0,105
i,0,108
M,0,128
M,0,130
x,0,131
x,0,132
M,0,134
E,0,135
M,0,136
x,0,137
x,0,138
M,0,142
i,0,144
i,0,145
M,0,152
I,0,160
M,0,162
x,0,163
E,0,177
E,0,178
E,0,196
E,0,220
x,0,240
E,0,244
x,1,0
M,1,2
x,1,3
M,1,4
I,1,9
x,1,32
E,1,65
x,1,66
E,1,68
M,1,72
E,1,84
M,1,134
M,1,144
I,1,159
I,1,176
i,2,0
i,2,1
I,2,2
i,2,12
M,2,24
i,2,32
E,2,33
E,2,35
M,2,36
E,2,124
x,2,160
E,2,164
E,3,0
E,3,1
M,3,16
E,3,17
E,3,64
E,3,94
E,3,128
M,3,152
x,3,161
M,4,0
i,4,1
i,4,8
E,4,9
E,4,14
E,4,17
E,4,20
M,4,22
I,4,32
M,4,80
E,4,96
E,4,98
M,4,144
M,5,0
i,5,10
i,5,152
I,5,160
E,6,0
M,6,6
i,6,8
M,6,11
I,6,24
i,6,112
E,6,134
M,6,161
M,6,200
x,6,224
M,8,0
E,8,4
M,8,6
I,8,8
I,8,36
I,8,44
E,8,48
M,8,128
E,8,160
i,8,161
x,8,168
E,8,184
E,8,234
x,9,1
I,9,4
E,9,16
x,9,25
E,9,32
i,10,5
E,10,17
E,10,96
E,10,146
x,10,160
E,11,6
i,11,16
x,11,32
M,12,0
E,12,2
i,12,13
E,12,16
E,12,32
E,12,72
x,12,86
i,12,130
x,12,148
E,12,180
E,12,191
E,13,0
M,13,12
x,13,104
E,14,0
E,14,4
I,16,0
i,16,3
E,16,9
E,16,11
x,16,12
x,16,16
M,16,44
M,16,49
I,16,66
E,16,80
M,16,132
E,16,156
x,16,160
E,16,162
E,16,192
x,16,224
E,17,0
E,17,3
E,17,4
I,17,10
I,17,40
E,17,46
x,17,129
M,17,153
i,17,160
E,17,163
M,18,0
E,18,66
I,18,168
M,19,36
I,19,144
E,20,4
M,20,48
I,20,108
I,21,88
M,22,0
I,22,4
i,22,130
M,22,194
M,23,96
M,24,2
M,24,6
x,24,128
M,25,9
i,26,36
x,26,38
E,26,64
i,26,76
i,27,192
x,28,52
M,28,85
p,32,0
L,32,1
M,32,2
i,32,4
E,32,9
E,32,11
M,32,12
E,32,32
x,32,84
I,32,88
M,32,128
x,32,130
M,32,131
i,32,183
x,32,194
E,32,200
x,33,0
M,33,2
E,33,44
x,33,65
i,33,132
E,33,136
M,33,208
M,34,36
L,34,80
M,34,162
p,35,2
x,36,0
E,36,2
I,36,8
x,36,19
E,36,26
E,36,34
M,36,50
E,36,97
M,37,0
M,37,194
E,38,0
i,38,26
E,40,0
L,40,17
E,40,65
E,40,74
M,40,82
E,40,128
M,40,200
E,42,42
i,43,0
M,44,0
E,44,8
E,44,16
i,44,33
x,44,57
E,46,17
x,48,0
I,48,8
E,48,20
M,48,144
E,49,0
M,49,16
M,49,64
M,49,128
x,50,36
E,50,132
E,52,0
E,52,28
E,53,96
x,54,0
E,54,128
E,56,0
M,57,44
M,57,132
i,60,81
E,62,82
i,64,0
M,64,3
i,64,26
I,64,49
M,64,84
M,64,130
E,64,144
E,64,248
E,65,1
I,65,33
M,65,40
M,65,168
M,65,192
M,66,1
M,66,16
E,66,18
M,66,112
M,66,128
E,66,132
I,67,0
M,68,1
I,68,128
i,68,132
p,68,136
i,68,160
i,72,0
M,72,1
M,72,12
E,72,144
M,72,210
E,73,0
x,73,97
E,74,40
M,76,26
M,80,0
x,80,4
E,80,16
E,80,34
i,80,202
M,81,60
E,82,40
I,82,62
x,84,0
E,84,1
L,84,32
E,84,64
M,85,28
E,86,12
M,88,0
E,88,21
x,88,32
M,94,3
I,96,0
M,96,4
M,96,10
E,96,23
E,96,53
i,96,129
L,96,160
i,97,0
i,97,36
E,97,73
M,97,140
M,97,146
M,98,4
p,99,0
x,104,13
O,105,0
E,108,0
M,108,20
i,108,137
E,112,6
M,112,66
M,114,141
i,114,161
x,117,128
x,122,195
x,123,129
L,124,2
E,124,161
i,128,0
M,128,3
M,128,8
E,128,24
x,128,32
x,128,40
E,128,49
x,128,54
i,128,66
E,128,68
L,128,117
E,128,130
x,128,141
x,128,162
E,128,167
M,128,192
E,128,204
M,128,212
E,129,17
E,129,96
M,129,123
I,129,168
x,130,0
M,130,12
x,130,22
M,130,32
i,130,64
M,130,128
M,130,147
E,131,0
E,131,32
E,132,0
M,132,16
M,132,33
E,132,50
x,132,57
E,132,66
E,132,68
E,134,0
M,134,1
x,134,6
M,134,168
E,135,0
M,136,0
x,136,33
M,136,68
I,137,0
x,137,108
i,138,0
E,140,97
E,141,114
i,141,128
L,142,0
E,142,182
x,144,0
M,144,1
I,144,4
i,144,19
E,144,48
M,144,64
E,144,72
E,145,0
x,146,10
M,146,97
M,147,130
M,148,12
x,152,0
E,152,3
M,152,5
i,153,17
E,156,16
E,159,1
E,160,0
M,160,2
L,160,5
E,160,8
E,160,10
E,160,16
M,160,17
x,160,68
E,160,96
I,160,192
E,161,3
M,161,6
I,161,8
E,161,114
x,161,124
I,162,0
i,162,16
E,162,34
i,162,128
E,163,0
E,163,17
I,164,2
M,167,128
E,168,8
M,168,18
E,168,65
x,168,129
M,168,134
i,176,1
E,177,0
E,178,0
M,180,12
x,182,142
x,183,32
M,184,8
i,191,12
M,192,16
x,192,27
x,192,65
x,192,128
E,192,160
i,194,22
x,194,32
i,194,37
L,195,122
M,196,0
E,200,6
E,200,32
M,200,40
M,202,80
E,204,128
M,208,33
M,210,72
M,212,128
I,220,0
E,224,6
I,224,16
M,234,8
E,240,0
M,244,0
x,248,64
