name,longitude,latitude
M,0,0
E,0,1
x,0,2
M,0,4
E,0,5
E,0,8
i,0,12
i,0,16
I,0,17
M,0,18
L,0,21
M,0,24
M,0,32
x,0,34
E,0,36
M,0,40
L,0,49
M,0,60
x,1,0
M,1,4
x,1,8
E,1,9
M,1,16
i,1,32
M,1,36
E,2,0
x,2,2
i,2,4
x,2,5
E,2,8
E,2,20
E,2,48
E,2,56
E,3,4
x,4,0
I,4,1
M,4,2
M,4,3
x,4,8
i,4,16
M,4,22
M,4,26
x,4,28
x,4,34
M,5,0
E,5,2
M,5,40
x,6,56
x,7,16
M,8,0
i,8,1
i,8,2
M,8,4
I,8,13
M,8,16
x,8,32
E,8,34
E,9,1
E,9,10
E,9,16
x,9,36
E,10,9
x,10,12
M,12,0
x,12,10
M,12,48
I,12,50
x,13,8
E,14,16
x,14,33
E,16,0
M,16,1
E,16,4
M,16,7
M,16,8
I,16,9
I,16,14
i,16,16
i,16,17
I,16,20
i,16,24
M,16,27
i,16,33
E,17,0
E,17,16
M,18,0
E,20,2
x,20,16
E,20,24
E,21,0
E,22,4
M,24,0
E,24,16
E,24,20
E,24,32
E,26,4
M,27,16
x,28,4
M,32,0
i,32,1
i,32,8
E,32,24
E,32,34
E,32,36
E,33,14
M,33,16
I,34,0
M,34,4
E,34,8
E,34,32
M,36,0
M,36,1
i,36,9
i,36,32
I,40,0
E,40,5
M,48,2
i,48,12
M,48,54
I,49,0
i,50,12
E,54,48
M,56,2
M,56,6
x,60,0
