name,longitude,latitude
M,0.0,1.0
E,0.0,2.0
x,0.0,4.0
M,0.0,8.0
E,0.0,14.0
E,0.0,16.0
i,0.0,18.0
i,0.0,19.0
I,0.0,20.0
M,0.0,22.0
L,0.0,24.0
M,1.0,0.0
M,1.0,5.0
x,1.0,8.0
E,2.0,0.0
M,2.0,8.0
L,2.0,12.0
M,2.0,17.0
x,3.0,9.0
M,3.0,19.0
x,4.0,0.0
E,4.0,5.0
M,4.0,16.0
i,4.0,24.0
M,5.0,1.0
E,5.0,4.0
x,5.0,12.0
i,5.0,22.0
x,8.0,0.0
E,8.0,1.0
E,8.0,2.0
E,8.0,8.0
E,8.0,10.0
E,8.0,16.0
x,8.0,20.0
I,8.0,22.0
M,9.0,3.0
M,9.0,17.0
x,10.0,8.0
i,12.0,2.0
M,12.0,5.0
M,12.0,20.0
x,14.0,0.0
x,16.0,0.0
M,16.0,4.0
E,16.0,8.0
M,16.0,20.0
x,17.0,2.0
x,17.0,9.0
M,18.0,0.0
i,18.0,26.0
i,19.0,0.0
M,19.0,3.0
I,20.0,0.0
M,20.0,8.0
x,20.0,12.0
E,20.0,16.0
E,22.0,0.0
E,22.0,5.0
E,22.0,8.0
x,24.0,0.0
E,24.0,4.0
x,26.0,18.0
1,11.44238904451308,15.356611004020905
2,11.938965565013248,16.703390511213833
3,16.28142160788606,8.322066391477394
4,1.359688602006689,2.1698694123313733
5,9.65480138898203,4.361618666274293
6,6.266482908668039,3.0102619842550538
7,5.072429838290596,3.8586625884490253
8,3.5091048877018007,5.8507410740536345
