name,longitude,latitude
1,-3,-5
2,0,-6
3,-7,-8
4,-6,-4
5,-3,-8
6,-2,-12
7,9,-9
8,-4,-3
9,-3,0
10,6,-8
11,-2,-11
12,1,3
13,1,-5
14,-5,-4
15,-3,-8
16,5,-8
17,7,-4
18,1,4
19,0,-6
20,-3,-4
21,-5,-11
22,1,5
23,-7,-7
24,4,3
25,-5,-2
26,4,-7
27,4,-7
28,-5,-12
29,-2,-8
30,4,-6
31,-2,-7
32,1,-9
33,6,-7
34,-10,-2
35,7,-10
36,8,-7
37,-4,0
38,-5,0
39,-6,-5
40,-4,-13
41,5,-2
42,7,-7
43,4,4
44,8,-8
45,1,-2
46,0,-6
47,5,-11
48,1,-4
49,-7,-4
50,7,-8
51,6,-9
52,-6,-6
53,-1,3
54,-6,-7
55,-1,0
56,7,-9
57,6,-4
58,-2,-6
59,-1,-4
60,7,-8
61,-6,-8
62,7,-9
63,1,0
64,-1,-10
65,-4,-1
66,-9,-4
67,6,-11
68,-3,-10
69,9,-8
70,-2,3
71,-2,-13
72,7,-2
73,-7,-5
74,5,-8
75,5,-11
76,-4,-12
77,-5,-3
78,-3,-7
79,0,-6
80,0,0
81,-7,-6
82,9,-9
83,0,-8
84,-1,0
85,5,-9
86,6,-9
87,6,-9
88,5,-3
89,4,3
90,-2,-4
91,-3,-2
92,1,-2
93,-8,-2
94,4,-10
95,-3,-3
96,-9,-3
97,1,5
98,4,-10
99,1,-1
100,-7,-2
101,8,-5
102,7,-4
103,6,-5
104,-6,-7
105,5,-6
106,-6,-1
107,4,-2
108,-2,-3
109,-4,-3
110,-7,-6
111,0,4
112,4,0
113,-6,-6
114,4,-11
115,-5,-11
116,4,-2
117,-2,-2
118,0,-1
119,6,-7
120,-3,-5
121,0,-7
122,-6,0
123,-6,-7
124,6,-10
125,-5,-5
126,7,-2
127,-1,-3
128,7,-4
129,6,-7
130,-2,-3
131,-5,-7
132,5,0
133,6,-2
134,-4,-13
135,-5,-2
136,1,0
137,4,-6
138,7,-3
139,1,-7
140,-6,-6
141,-3,-3
142,0,-7
143,7,-3
144,-3,-1
145,6,-8
146,-1,-1
147,4,-4
148,0,-3
149,0,-1
150,0,-7
151,7,-4
152,6,-11
153,-9,-3
154,-4,-4
155,8,-8
156,-5,-11
157,0,-12
158,-1,-8
159,-1,-11
160,-7,-5
161,5,-4
162,-3,-4
163,-4,-12
164,-3,-7
165,-5,-3
166,-7,-2
167,-5,-9
168,0,0
169,-2,-5
170,-6,-1
171,-6,-7
172,1,-8
173,-3,-5
174,4,-4
175,6,0
176,-7,-2
177,8,-8
178,1,-5
179,-1,-9
180,5,-8
181,9,-7
182,4,-6
183,5,-8
184,1,-6
185,5,-9
186,-6,-3
187,-2,-13
188,1,0
189,-4,-14
190,7,-7
191,-8,-5
192,-6,-4
193,-5,-7
194,-3,0
195,-2,-9
196,-1,4
197,5,0
198,-6,-11
199,-5,-11
200,5,-2
201,-5,-12
202,-5,-12
203,-2,-10
204,-7,-7
205,6,0
206,6,0
207,-3,-3
208,0,3
209,1,-5
210,0,-12
211,5,0
212,9,-9
213,-2,-8
214,-8,-1
215,-7,-5
216,-3,-5
217,-5,-4
218,1,-1
219,-4,-6
220,5,-2
221,-2,-4
222,0,-10
223,-1,-10
224,6,-9
225,-6,-8
226,5,5
227,-2,-12
228,-4,-7
229,-4,-1
230,1,-12
231,6,-5
232,-5,-9
233,0,-1
234,-2,-12
235,-6,-6
236,-2,-11
237,4,-8
238,-1,-1
239,9,-6
240,-7,-1
241,6,-1
242,6,-7
243,6,-5
244,-2,-4
245,-6,-7
246,0,-8
247,-1,-1
248,-5,-11
249,-1,-6
250,-4,-3
251,7,-4
252,-8,-2
253,-8,-6
254,-6,-12
255,0,0
256,-3,-14
