name,longitude,latitude
M,0,0
E,0,1
x,0,2
M,0,3
E,0,4
E,0,8
i,0,10
i,0,11
I,0,12
M,0,13
L,0,21
M,0,26
M,0,27
x,0,32
E,0,36
M,0,37
L,0,38
M,0,40
x,0,48
M,0,52
x,0,56
E,0,64
M,0,67
i,0,68
M,0,76
E,0,80
x,0,96
i,0,100
x,0,104
E,0,112
E,0,128
E,0,129
E,0,130
E,0,160
x,0,192
I,0,210
M,0,212
M,1,0
x,1,1
i,1,2
M,1,5
M,1,8
x,1,10
x,1,14
M,1,32
E,1,44
M,1,74
x,1,87
x,1,109
M,1,128
i,1,130
i,1,192
M,1,225
I,2,0
M,2,1
x,2,2
E,2,4
E,2,9
E,2,10
E,2,32
x,2,40
E,2,48
x,2,65
M,2,68
x,2,72
M,2,96
I,2,128
x,2,136
E,2,160
x,2,164
E,2,172
M,3,0
E,3,18
M,3,25
M,3,96
I,3,103
I,3,136
i,3,139
i,4,0
I,4,2
i,4,6
M,4,9
i,4,14
E,4,17
E,4,18
M,4,20
E,4,33
x,4,34
E,4,48
E,4,64
E,4,65
M,4,66
E,4,104
E,4,136
E,4,152
E,4,161
M,4,192
x,5,1
M,5,65
i,5,140
i,5,161
E,5,194
E,6,4
E,6,17
E,6,24
M,6,64
I,6,96
M,6,128
E,6,184
E,7,128
M,8,0
M,8,1
i,8,14
i,8,16
I,8,21
E,8,55
M,8,68
i,8,72
M,8,81
I,8,96
i,8,117
E,8,144
M,8,148
M,8,162
x,8,200
M,9,2
E,9,4
M,9,25
I,9,64
I,9,128
I,10,0
E,10,1
M,10,2
E,10,16
i,10,20
x,10,34
E,10,44
E,11,0
x,11,36
I,11,42
E,11,132
x,12,0
E,12,13
i,12,32
E,12,68
E,12,83
E,12,147
x,12,160
E,12,208
i,13,0
x,13,12
M,13,34
E,14,1
i,14,4
E,14,8
E,14,60
E,16,8
x,16,10
i,16,25
x,16,32
E,16,36
E,16,64
E,16,84
M,16,116
x,16,129
E,16,141
E,16,154
I,17,4
i,17,6
E,17,17
E,17,32
x,17,64
x,17,128
M,17,132
M,17,133
I,17,178
E,18,3
M,18,4
E,18,32
x,18,40
E,18,69
E,18,128
x,20,4
E,20,10
E,20,38
E,20,65
I,20,66
I,20,75
E,20,128
x,20,130
M,20,136
i,21,0
E,21,8
M,21,28
E,21,128
I,22,66
M,24,6
I,24,35
E,24,149
M,24,184
I,25,3
I,25,9
M,25,16
I,25,33
i,26,0
M,27,0
M,28,21
M,28,32
M,28,212
x,32,0
M,32,1
i,32,2
x,32,12
E,32,16
i,32,17
i,32,18
x,32,28
M,32,34
p,32,40
L,32,64
M,32,65
i,32,74
E,32,80
E,32,82
M,32,98
E,32,105
x,32,128
I,32,130
M,32,143
x,32,145
M,32,150
i,32,160
x,32,224
E,32,228
x,33,4
M,33,25
E,33,130
x,33,162
i,33,224
E,34,4
M,34,10
M,34,13
L,34,32
M,34,40
p,34,112
x,34,128
E,35,24
I,35,208
x,36,0
E,36,11
E,36,16
M,36,193
E,37,0
M,37,98
M,38,0
E,38,20
i,38,67
E,38,80
L,40,0
E,40,2
E,40,18
M,40,32
E,40,34
M,40,65
E,41,128
i,41,212
M,41,228
E,42,11
E,44,1
i,44,10
x,48,0
E,48,2
x,48,4
I,48,52
E,48,65
M,48,82
E,48,101
M,48,132
M,48,192
M,49,131
x,50,136
E,52,0
E,52,48
E,54,65
E,55,8
x,56,0
E,60,14
E,64,0
M,64,4
M,64,6
i,64,9
E,64,16
i,64,17
M,64,32
i,64,83
I,64,96
M,64,108
M,64,130
E,64,132
E,64,145
E,64,157
I,64,200
M,65,2
M,65,4
M,65,5
M,65,20
M,65,32
E,65,40
M,65,48
M,65,54
E,65,65
I,65,166
M,66,4
I,66,20
i,66,22
p,66,73
i,66,136
i,67,0
M,67,38
M,67,128
E,67,145
M,68,0
E,68,2
x,68,8
E,68,12
M,68,152
M,68,162
x,68,165
E,69,18
E,69,135
i,71,80
M,72,2
E,72,8
I,72,204
x,73,66
E,74,1
L,74,32
E,74,164
M,75,20
E,75,192
M,76,0
E,80,0
x,80,32
M,80,38
I,80,71
M,80,144
M,80,160
E,81,8
E,81,136
i,82,32
L,82,48
i,82,96
i,82,156
E,83,12
M,83,64
M,83,128
M,84,16
p,87,1
x,96,0
O,96,2
E,96,3
M,96,6
i,96,8
E,96,64
M,96,82
M,96,128
i,98,32
x,98,37
x,100,0
x,100,129
L,101,48
E,103,3
i,104,0
M,104,4
M,105,32
E,108,64
x,109,1
x,112,0
E,112,34
x,114,131
i,116,16
E,117,8
L,126,196
E,128,0
x,128,1
x,128,2
E,128,6
M,128,7
E,128,9
M,128,17
E,128,18
E,128,20
M,128,21
I,128,32
x,128,34
M,128,41
x,128,67
M,128,83
i,128,96
M,128,144
M,128,196
E,128,230
E,129,0
E,129,16
M,129,100
M,130,0
E,130,1
x,130,20
E,130,32
E,130,33
E,130,64
M,130,144
x,130,161
M,130,250
E,131,49
M,131,114
x,132,11
M,132,17
I,132,48
x,132,64
i,132,149
E,133,17
E,135,69
i,136,2
L,136,3
E,136,4
x,136,20
M,136,50
I,136,66
i,136,81
E,139,3
M,140,5
E,141,16
E,143,32
x,144,8
M,144,80
M,144,128
M,144,130
x,144,208
E,145,32
M,145,64
i,145,67
E,145,198
E,147,12
E,148,8
M,149,24
L,149,132
E,150,32
E,152,4
E,152,68
M,154,16
x,154,193
E,156,82
I,157,64
E,160,0
M,160,2
I,160,12
E,160,32
x,160,80
I,161,4
i,161,5
E,161,130
i,162,8
E,162,33
E,162,68
I,164,2
M,164,74
E,165,68
M,166,65
E,172,2
x,178,17
M,184,6
i,184,24
E,186,192
E,192,0
M,192,1
x,192,4
x,192,48
M,192,75
i,192,186
M,192,202
x,193,36
x,193,154
x,193,193
E,194,5
i,196,126
x,196,128
i,198,145
L,200,8
M,200,64
E,202,192
E,204,72
M,208,12
M,208,35
E,208,144
M,210,0
M,212,0
M,212,28
I,212,41
E,224,32
I,224,33
M,225,1
E,228,32
M,228,41
x,230,128
E,250,130
