name,longitude,latitude
M,0,0
E,0,1
x,0,2
M,0,4
E,0,7
E,0,8
i,0,10
i,0,11
I,0,12
M,0,16
L,0,17
M,0,19
M,0,20
x,0,21
E,0,22
M,0,24
L,0,32
M,0,33
x,0,38
M,0,40
x,0,48
E,0,49
M,0,64
i,0,65
M,0,66
E,0,69
x,0,72
i,0,76
x,0,88
E,0,98
E,0,128
E,0,132
E,0,136
E,0,137
x,0,144
I,0,156
M,0,160
M,0,165
x,0,176
i,0,178
M,0,192
M,0,202
x,0,212
x,0,216
M,0,217
E,1,0
M,1,3
x,1,16
x,1,17
M,1,19
i,1,24
i,1,28
M,1,32
I,1,34
M,1,36
x,1,64
E,1,69
E,1,74
E,1,144
E,1,192
x,2,0
E,2,3
x,2,5
M,2,10
x,2,11
M,2,19
I,2,24
x,2,36
E,2,44
x,2,49
E,2,52
M,2,78
E,2,113
M,2,131
M,2,149
I,3,1
I,3,2
i,3,16
i,3,152
I,3,160
i,4,0
M,4,8
i,4,12
E,4,32
E,4,73
M,4,135
E,4,144
x,4,145
E,4,147
E,4,149
E,4,192
M,5,2
E,5,24
E,5,48
E,5,74
E,5,96
M,5,128
x,5,160
M,6,34
i,6,36
i,6,140
E,6,144
E,7,0
E,8,0
E,8,4
M,8,16
I,8,30
M,8,32
E,8,33
E,8,40
M,8,64
M,8,66
i,8,70
i,8,99
I,8,102
E,8,116
M,8,118
i,8,120
M,8,128
I,8,163
i,8,192
E,8,194
M,9,55
M,9,128
x,10,0
M,10,2
E,10,16
M,10,19
I,10,80
I,10,130
I,10,189
E,10,193
M,11,0
E,11,2
i,11,65
x,11,137
E,12,0
E,12,4
x,12,24
I,12,32
E,12,80
x,12,128
E,12,179
i,12,192
E,12,200
E,13,40
E,13,67
x,13,224
E,16,0
i,16,1
x,16,3
M,16,8
E,16,10
i,16,16
E,16,20
E,16,36
E,16,38
x,16,48
i,16,52
x,16,64
E,16,98
E,16,128
E,16,160
M,16,162
x,17,0
E,17,1
E,17,96
I,17,128
i,17,133
E,17,160
E,18,69
x,18,81
x,19,0
M,19,1
M,19,2
I,19,10
E,19,64
M,20,0
E,20,16
x,20,24
E,20,32
E,20,50
x,20,72
E,21,0
E,21,64
E,21,73
I,21,78
I,22,0
E,22,69
x,22,128
M,24,0
i,24,1
E,24,2
M,24,5
E,24,12
I,24,20
M,24,33
I,24,35
E,24,193
M,24,201
I,25,76
I,25,88
M,25,192
I,26,128
i,26,148
M,27,160
M,28,1
M,30,8
M,32,0
x,32,1
M,32,4
i,32,8
x,32,12
E,32,20
i,32,32
i,32,34
x,32,64
M,32,67
p,32,69
L,32,74
M,32,76
i,32,100
E,32,132
E,32,164
M,32,180
E,32,202
x,33,0
I,33,8
M,33,24
x,33,40
M,33,64
i,33,128
x,33,192
E,34,1
x,34,6
M,34,32
E,34,129
x,34,160
i,35,24
E,35,67
M,35,80
M,36,1
L,36,2
M,36,6
p,36,16
x,36,127
E,36,224
I,37,136
x,38,0
E,38,16
E,38,72
M,40,0
E,40,8
M,40,13
M,40,33
E,40,178
i,41,65
E,42,180
L,42,192
E,44,2
E,44,226
M,45,144
E,48,0
M,48,5
E,48,16
i,48,174
M,49,0
E,49,2
E,49,66
i,49,104
x,49,160
E,50,20
x,52,2
I,52,16
E,52,128
M,52,196
E,53,136
M,55,9
M,56,192
M,58,72
x,62,64
E,64,0
E,64,1
E,64,8
E,64,16
x,64,19
E,64,21
E,64,32
M,64,33
M,64,62
i,64,64
E,64,72
i,64,129
M,64,136
i,64,140
I,64,144
M,64,178
M,64,224
E,65,0
E,65,11
E,65,41
I,66,0
M,66,8
M,66,49
M,66,128
M,66,193
M,67,13
E,67,32
M,67,35
M,67,128
E,68,100
I,68,101
M,68,128
I,68,130
i,69,0
p,69,1
i,69,18
i,69,22
M,69,32
M,69,69
E,70,8
M,70,128
E,72,0
x,72,20
E,72,38
M,72,58
M,72,64
x,73,4
E,73,21
E,73,84
i,74,1
M,74,5
E,74,32
I,74,78
x,74,128
E,74,227
L,76,0
E,76,25
M,76,32
E,78,2
M,78,21
E,78,74
x,80,10
M,80,12
I,80,35
M,80,145
M,80,152
E,81,18
E,81,141
i,84,73
L,88,0
i,88,25
i,92,160
E,92,197
M,96,5
M,96,17
M,96,216
p,97,114
x,97,166
O,97,176
E,98,0
M,98,16
i,99,8
E,100,32
M,100,68
M,101,68
i,102,8
x,104,49
x,112,132
x,113,2
L,114,97
E,116,8
i,118,8
M,120,8
M,127,36
E,128,0
x,128,5
x,128,8
E,128,9
x,128,12
i,128,16
E,128,17
L,128,22
E,128,26
x,128,33
x,128,52
E,128,66
M,128,67
E,128,68
M,128,70
E,128,74
E,128,144
M,128,162
I,128,200
x,129,34
M,129,64
x,129,197
M,130,10
i,130,68
M,130,176
M,130,192
E,131,2
E,132,0
E,132,32
M,132,112
M,132,160
E,133,17
x,135,4
E,136,0
E,136,37
E,136,53
M,136,64
x,136,226
M,137,0
E,137,11
M,138,210
x,140,6
M,140,64
I,141,81
x,144,0
i,144,1
E,144,4
E,144,6
i,144,45
L,144,64
E,144,128
x,145,4
M,145,80
I,147,4
i,147,202
E,148,26
M,149,2
E,149,4
E,152,3
x,152,80
M,156,0
M,160,0
M,160,3
x,160,5
E,160,16
M,160,17
i,160,27
E,160,34
E,160,49
E,160,92
M,160,132
L,161,170
E,162,16
E,162,128
E,163,8
M,164,32
x,164,172
E,165,0
I,166,97
E,168,209
M,170,161
I,172,164
E,174,48
x,176,0
I,176,97
i,176,130
E,178,0
i,178,40
E,178,64
E,179,12
I,180,32
M,180,42
E,189,10
M,192,0
E,192,1
x,192,4
M,192,8
i,192,12
E,192,25
E,192,33
M,192,42
x,192,56
x,192,130
M,192,200
i,193,10
M,193,24
x,193,66
x,194,8
x,196,52
E,197,92
i,197,129
x,200,12
i,200,128
L,200,192
M,201,24
E,202,0
E,202,32
M,202,147
M,202,225
E,209,168
M,210,138
M,212,0
M,216,0
I,216,96
E,217,0
I,224,13
M,224,36
E,224,64
M,225,202
x,226,44
E,226,136
E,227,74
