name,longitude,latitude
1,5.288258868876703,3.4219889447449763
2,9.840139080368502,10.83275244695579
3,3.7167439178648882,9.319066897643157
4,3.283694618767271,1.2061229956224766
5,2.3511299745524976,6.150335098218757
6,6.982136197025611,0.35352048903634703
7,4.916260228254469,0.3595219479682896
8,5.74752381958813,2.64763316815206
9,7.047242457978864,7.845086054746717
10,4.043362989184352,7.988071563006212
11,2.477360427810712,0.6157656376432952
12,4.798102470372806,0.2510220974025419
13,1.5790788514273553,3.2634890849359266
14,4.883736983738732,1.2495919281085177
15,0.33948659776963375,6.942232271421779
16,2.5106441593287334,7.66927541126764
17,7.173277131420813,3.0223139152974614
18,3.683277062767238,4.160583876740511
19,5.151109747101815,4.765201907215764
20,4.474088496123124,4.961009083562096
21,7.524970043391706,4.056214527565278
22,3.449532427447462,5.762490017153107
23,1.9010849557182725,2.408694889393195
24,7.822378531589083,4.169018346249648
25,4.387443741494898,0.09165989091375248
26,3.321682750431056,4.6397217103765245
27,0.16042312243679469,4.926383530450054
28,5.057444282368923,0.48064408502178413
29,5.018728872087648,3.7300034375736626
30,5.434251184304869,2.8206158643283787
31,5.655601994927192,5.904274314016274
32,0.17745975192647911,0.48461442916637854
