name,longitude,latitude
M,0,0
E,0,1
x,0,2
M,0,4
E,0,5
E,0,6
i,0,7
i,0,8
I,0,10
M,0,16
L,0,20
M,0,24
M,0,25
x,0,32
E,0,37
M,0,38
L,0,40
M,0,49
x,0,60
M,0,64
x,0,68
E,0,72
M,0,80
i,0,88
M,0,92
E,0,98
x,0,105
i,0,110
x,1,0
E,1,4
E,1,5
E,1,6
E,1,16
E,1,32
x,1,33
I,1,49
M,1,65
M,1,76
x,2,0
i,2,4
M,2,16
M,2,25
x,2,48
x,2,64
M,2,65
E,2,66
M,2,67
x,2,70
x,3,4
M,3,12
i,3,64
i,4,0
M,4,1
I,4,2
M,4,3
x,4,16
E,4,18
E,4,35
E,4,36
E,4,40
x,4,42
E,4,64
x,4,70
M,5,0
x,5,1
M,5,42
I,5,52
x,5,64
E,5,96
x,5,104
E,6,0
M,6,1
E,6,17
M,6,64
M,6,80
I,6,99
I,6,106
i,7,0
i,8,0
I,8,9
i,8,10
M,8,16
i,8,48
E,8,57
E,8,65
M,8,74
E,8,99
x,9,8
E,9,52
E,9,77
E,10,0
M,10,8
E,11,32
E,12,3
E,12,72
E,12,114
M,13,31
x,14,21
M,14,72
i,16,0
i,16,1
E,16,2
E,16,4
E,16,8
E,16,36
M,16,37
I,16,64
M,16,65
E,16,69
E,16,88
M,16,118
M,17,6
i,17,57
i,17,66
I,17,72
E,18,4
M,18,33
i,18,36
M,18,41
I,18,64
i,18,70
E,19,34
M,20,0
M,20,32
x,20,72
M,21,14
E,24,0
M,24,65
I,25,0
I,25,2
I,31,13
E,32,0
M,32,1
E,32,11
i,32,20
x,32,33
E,32,48
E,32,64
x,32,66
I,32,68
E,32,69
x,32,72
E,33,1
i,33,18
E,33,32
E,33,73
E,33,80
x,33,96
E,33,106
i,34,19
x,35,4
M,36,4
E,36,16
i,36,18
E,36,96
E,37,0
E,37,16
x,37,98
i,38,0
x,40,0
E,40,4
E,40,64
E,40,113
M,41,18
x,41,64
E,42,4
E,42,5
I,42,64
i,48,2
E,48,8
E,48,32
x,48,50
x,48,65
M,49,0
M,49,1
I,50,48
E,52,5
M,52,9
E,56,69
x,57,8
E,57,17
E,60,0
x,64,0
E,64,2
E,64,3
E,64,4
I,64,5
I,64,6
E,64,16
x,64,18
M,64,32
i,64,40
E,64,41
M,64,42
E,64,64
I,64,74
M,64,112
I,65,1
E,65,2
M,65,8
I,65,16
I,65,24
M,65,48
I,66,2
i,66,17
M,66,32
M,67,2
M,68,0
M,68,32
x,68,69
M,68,74
i,69,16
x,69,32
E,69,56
i,69,68
i,70,2
x,70,4
M,70,18
p,72,0
L,72,12
M,72,14
i,72,17
E,72,20
E,72,32
M,72,96
E,73,33
x,74,8
I,74,64
M,74,68
x,76,1
M,77,9
i,80,0
x,80,6
E,80,33
x,88,0
M,88,16
E,92,0
x,96,5
i,96,33
E,96,36
M,96,72
M,98,0
L,98,37
M,99,6
p,99,8
x,104,5
E,105,0
I,106,6
x,106,33
E,110,0
E,112,64
M,113,40
E,114,12
M,118,16
