name,longitude,latitude
1,9.385809934630181,7.773353369823749
2,1.05731201029095,7.260420850360353
3,-0.019919618653048587,10.888415098606218
4,11.456685152416165,8.08380899373206
5,-0.7215803186018288,2.856898312921709
6,5.972393210031729,11.670957881244561
7,12.521949355760057,8.08423490961509
8,12.81857455294601,11.966824160401462
9,6.905497557290168,7.958722308569465
10,7.938425631528331,13.246090568893981
11,6.728222364221695,13.105971386229145
12,7.3734385988623075,3.921332743006827
13,8.57339814544806,13.122706364381557
14,-0.8547040458753905,8.79821672730934
15,6.813680902763114,16.07470858431988
16,14.983745136924375,7.987771149732044
17,14.365667171368026,14.654670342248814
18,2.194875612431879,9.426291428870604
19,-0.029663212411170647,15.011547295037207
20,10.596633654808016,16.19749600054974
21,12.679510161451047,12.680985225275688
22,11.739762821005582,11.021503273483672
23,-0.34986808161487737,11.404140319416761
24,-1.9215795429292175,2.296293763633999
25,12.38886432512683,0.7090057763107289
26,-0.5312179846380172,1.5887934755333593
27,14.08748666951188,2.866457679205711
28,-1.624202091516981,15.464569193399022
29,-0.05946445161492342,15.50309206427296
30,10.7765563108827,15.378911220592165
31,15.238581095277645,11.265222704336894
32,12.779955993745943,0.5803083176905375
33,12.278696604208628,10.181211892248017
34,11.442526845729974,1.7078991597249953
35,11.98343874215048,16.952997512021014
36,-1.0217680275299532,7.187949880292729
37,9.023637554695867,15.248949298541278
38,1.8740170000016292,2.8763590629068467
39,1.9994572942425108,11.855695688738031
40,12.05669295103832,8.299679190265659
41,5.879541587764445,8.34623455271301
42,5.60455173929199,8.691482420720382
43,-0.6678322106212864,10.004953770072946
44,15.568903318582713,8.60530195755991
45,11.95854401196137,2.569927861126784
46,11.05340976338445,14.097856352308396
47,10.781692972651967,10.273473225302622
48,7.739534277459933,12.287248063212862
49,14.358420716232677,2.389238376925393
50,-0.46622830653687153,13.97047692340627
51,14.665830099420422,10.27606212505007
52,7.088856409367109,13.50257025457683
53,0.9777765436511974,4.277717799192946
54,1.1868773873514158,11.369877042248044
55,5.037560455177925,3.716882807194109
56,11.058118526701264,17.25480887645903
57,2.73381813423455,13.28533266249825
58,6.611210894015434,15.658231566497557
59,9.354372976273789,4.274776326347485
60,1.481678045657553,0.36999610282106765
61,7.671833849441622,8.12400164611628
62,0.7559638702737015,7.767525701382796
63,5.152674494099097,14.387272818541796
64,0.2977620862027308,17.85948690146825
