name,longitude,latitude
1,0,-1
2,-2,9
3,1,7
4,2,7
5,-4,10
6,3,2
7,8,8
8,-1,0
9,4,7
10,3,2
11,4,3
12,4,11
13,1,-1
14,3,-1
15,7,2
16,1,2
17,11,6
18,-1,-2
19,-2,0
20,-3,-2
21,4,-4
22,6,7
23,1,6
24,-9,2
25,0,10
26,5,4
27,6,7
28,7,6
29,7,9
30,0,-3
31,-5,6
32,-9,2
33,10,8
34,3,3
35,-3,15
36,-4,2
37,2,-1
38,-1,13
39,-1,6
40,0,12
41,2,13
42,8,2
43,4,5
44,1,-4
45,2,4
46,0,-2
47,2,-4
48,2,-3
49,1,3
50,2,-2
51,3,-1
52,-4,0
53,-8,4
54,3,-2
55,4,-3
56,-2,13
57,5,-3
58,2,1
59,-7,1
60,-2,0
61,-7,4
62,0,-2
63,-1,-2
64,3,4
65,10,7
66,-5,9
67,-2,7
68,-2,6
69,7,5
70,2,11
71,-2,14
72,-3,0
73,0,12
74,5,-1
75,5,10
76,5,0
77,9,4
78,-3,12
79,0,14
80,9,9
81,-3,6
82,-5,2
83,1,12
84,5,11
85,-2,9
86,-1,-1
87,-7,7
88,0,-1
89,-2,11
90,-2,-2
91,-9,3
92,4,9
93,-2,12
94,0,7
95,-3,9
96,0,-1
97,-6,-1
98,9,7
99,-2,6
100,-4,8
101,8,2
102,2,-1
103,-6,2
104,6,1
105,2,-4
106,5,0
107,0,11
108,3,11
109,9,4
110,7,2
111,-5,0
112,4,3
113,0,9
114,5,5
115,-3,9
116,0,12
117,5,6
118,7,8
119,0,0
120,-5,-1
121,5,6
122,5,3
123,4,-2
124,5,11
125,1,6
126,7,5
127,-5,-1
128,1,9
129,9,4
130,5,4
131,3,7
132,2,-4
133,-7,5
134,-6,7
135,-2,7
136,-4,1
137,-4,2
138,1,8
139,-6,1
140,7,7
141,10,5
142,8,7
143,7,5
144,2,-4
145,11,8
146,-4,10
147,-1,9
148,11,8
149,-2,14
150,4,8
151,0,8
152,-1,11
153,-3,-2
154,-3,-1
155,4,-4
156,-1,-3
157,0,10
158,0,11
159,-1,2
160,9,9
161,-2,12
162,-3,7
163,3,-3
164,5,7
165,-8,1
166,0,-3
167,4,-2
168,2,9
169,4,7
170,-1,7
171,1,2
172,6,10
173,-2,0
174,6,6
175,-2,13
176,-4,11
177,3,-1
178,-4,8
179,7,8
180,6,-2
181,-1,9
182,-1,1
183,-3,4
184,-3,12
185,-7,7
186,2,1
187,4,5
188,-6,3
189,-3,1
190,-3,9
191,4,-5
192,8,2
193,6,1
194,0,13
195,2,6
196,-4,0
197,2,12
198,3,4
199,3,-3
200,4,6
201,5,2
202,0,13
203,2,8
204,8,3
205,-2,4
206,-8,6
207,-7,5
208,-5,1
209,-6,4
210,5,7
211,-1,14
212,0,-1
213,4,3
214,2,2
215,0,13
216,0,-1
217,-1,-3
218,4,3
219,3,-3
220,-1,0
221,0,10
222,-1,14
223,-7,4
224,4,2
225,3,4
226,-5,9
227,3,12
228,7,2
229,-1,-2
230,-3,0
231,-3,-1
232,7,10
233,-4,4
234,7,6
235,-2,-1
236,-1,7
237,1,7
238,5,8
239,2,13
240,4,11
