name,longitude,latitude
M,0,0
E,0,1
x,0,4
M,0,5
E,0,6
E,0,7
i,0,8
i,0,16
I,0,18
M,0,24
L,0,32
M,0,33
M,0,35
x,0,37
E,0,40
M,0,44
L,0,48
M,0,60
x,0,64
M,0,65
x,0,67
E,0,68
M,0,74
i,0,76
M,0,97
E,0,105
x,0,109
i,0,116
x,1,0
E,1,2
E,1,18
E,1,28
E,1,52
E,1,64
x,1,72
I,1,82
M,1,90
M,1,96
x,1,104
i,2,1
M,2,4
M,2,9
x,2,10
x,2,16
M,2,32
E,2,33
M,2,34
x,2,77
x,2,84
M,2,90
i,2,92
i,3,57
M,4,0
I,4,2
M,4,4
x,4,24
E,4,32
E,4,38
E,4,48
E,4,52
x,4,64
E,4,69
x,4,96
M,4,112
x,5,0
M,5,16
I,6,0
x,6,66
E,7,0
x,7,32
E,8,0
M,8,10
E,8,16
M,8,20
M,8,24
I,8,33
I,8,34
i,8,74
i,8,77
I,8,83
i,8,100
M,9,2
i,9,12
E,9,28
E,10,2
M,10,8
E,10,16
x,10,40
E,10,52
E,10,90
E,12,9
M,12,16
E,14,41
E,14,48
E,15,32
E,16,0
M,16,2
x,16,5
M,16,8
i,16,10
i,16,12
E,16,18
E,16,20
E,16,22
E,16,48
M,16,64
I,16,66
M,16,88
E,16,100
E,16,122
M,17,32
M,17,72
i,17,98
i,18,0
I,18,1
E,18,16
M,18,64
i,20,8
M,20,16
I,20,25
i,20,32
E,20,34
M,20,64
M,20,68
x,20,80
M,21,64
E,22,16
M,24,0
I,24,4
I,24,8
I,24,56
E,24,82
M,25,20
E,25,27
i,25,48
x,25,68
E,25,97
E,26,104
x,27,25
I,28,1
E,28,9
x,32,0
E,32,2
i,32,4
E,32,7
E,32,15
E,32,17
x,32,20
E,32,33
i,32,34
x,32,68
M,33,0
E,33,2
i,33,8
E,33,32
E,33,38
E,33,74
x,34,2
i,34,8
x,34,20
E,34,32
E,34,70
E,35,0
M,37,0
x,38,4
E,38,33
E,38,81
I,40,0
i,40,10
E,40,52
E,41,14
x,41,64
x,44,0
M,48,0
M,48,4
I,48,14
E,48,16
M,48,25
E,48,114
x,50,108
E,52,1
E,52,4
x,52,10
E,52,40
E,56,24
E,57,3
I,60,0
I,64,0
E,64,1
x,64,4
M,64,16
i,64,18
E,64,20
M,64,21
E,64,41
I,64,113
M,64,115
I,65,0
E,66,6
M,66,16
I,67,0
I,68,0
M,68,20
I,68,25
i,68,32
M,69,4
M,70,34
M,72,1
M,72,17
x,74,0
M,74,8
i,74,33
x,76,0
E,77,2
i,77,8
i,80,20
x,80,80
M,80,97
p,81,38
L,82,1
M,82,24
i,82,84
E,83,8
E,84,2
M,84,82
E,88,16
x,90,1
I,90,2
M,90,10
x,92,2
M,96,1
i,96,4
x,96,111
E,97,0
x,97,25
M,97,80
E,98,17
x,100,8
i,100,16
E,104,1
M,104,26
M,105,0
L,108,50
M,108,113
p,109,0
x,111,96
E,112,4
I,113,64
x,113,108
E,114,48
E,115,64
M,116,0
E,122,16
