name,longitude,latitude
M,0,0
E,0,1
x,0,2
M,0,4
E,0,5
E,0,8
i,0,10
i,0,13
I,0,16
M,0,20
L,0,24
M,0,28
M,0,33
x,0,34
E,0,40
M,0,41
L,0,64
M,0,66
x,0,68
M,0,76
x,0,80
E,0,82
M,0,96
i,1,0
M,1,2
E,1,5
x,1,8
i,1,14
x,1,16
E,1,24
E,1,32
E,1,40
E,1,42
E,1,64
x,1,65
I,2,0
M,2,1
M,2,4
x,2,5
i,2,8
M,2,9
M,2,14
x,2,24
x,2,34
M,2,85
E,2,88
M,2,120
x,3,40
x,3,70
M,4,0
i,4,2
i,4,8
M,4,16
I,4,17
M,4,22
x,4,32
E,4,42
E,4,64
E,4,70
E,4,102
x,4,114
E,5,0
x,5,1
M,5,2
x,5,16
M,5,26
I,5,34
x,5,65
E,6,35
x,6,108
E,8,0
M,8,1
E,8,2
M,8,4
M,8,10
I,8,19
I,8,34
i,8,40
i,8,64
I,8,74
i,8,96
M,8,97
i,8,99
E,9,2
E,9,64
M,9,72
E,10,0
x,10,8
E,10,64
E,10,66
E,10,70
M,11,16
E,11,24
E,12,21
E,12,68
E,12,70
M,13,0
x,14,1
M,14,2
i,14,32
i,14,74
E,14,97
E,16,0
E,16,1
E,16,4
M,16,5
I,16,11
M,16,32
E,16,34
E,16,36
M,16,46
M,16,48
i,16,66
i,17,4
I,17,36
E,17,68
M,18,25
i,18,64
M,18,105
I,19,8
i,20,0
E,20,29
M,20,72
M,20,90
x,21,12
M,21,103
E,22,4
M,24,0
I,24,1
I,24,2
I,24,11
E,24,38
M,24,65
E,24,84
i,25,18
x,26,5
E,26,44
E,28,0
x,28,112
I,29,20
E,32,1
x,32,4
E,32,14
i,32,16
E,32,46
E,32,64
E,32,80
x,32,81
E,32,98
i,33,0
x,33,40
M,33,42
E,34,0
i,34,2
E,34,5
E,34,8
E,34,16
x,35,6
i,36,16
x,36,17
E,36,76
E,38,24
E,38,40
M,40,0
x,40,1
E,40,3
E,40,8
I,40,33
i,40,38
E,40,46
E,40,82
x,41,0
x,41,42
M,42,1
M,42,4
I,42,33
E,42,41
M,42,80
E,44,26
x,46,16
E,46,32
E,46,40
x,48,16
E,50,64
E,52,89
E,64,0
I,64,1
I,64,4
E,64,8
x,64,9
M,64,10
i,64,18
E,64,32
M,64,50
E,64,66
I,64,96
M,64,100
I,65,1
E,65,5
M,65,24
I,66,0
I,66,10
M,66,16
I,66,64
i,68,0
M,68,12
M,68,17
M,69,80
M,69,106
x,70,3
M,70,4
i,70,10
x,70,12
E,71,88
i,72,9
i,72,20
x,74,8
M,74,14
p,74,102
L,76,0
M,76,36
i,80,0
E,80,32
E,80,42
M,80,69
E,81,32
x,81,104
I,82,0
M,82,40
x,84,24
M,84,112
i,85,2
x,88,2
E,88,71
x,89,52
M,90,20
E,96,0
x,96,8
i,96,64
E,97,8
M,97,14
M,98,32
L,99,8
M,100,64
p,102,4
x,102,74
E,103,21
I,104,81
x,105,18
E,106,69
E,108,6
M,112,28
E,112,84
M,114,4
M,120,2
