name,longitude,latitude
M,0.0,0.0
E,0.0,4.0
x,0.0,5.0
M,0.0,8.0
E,0.0,14.0
E,0.0,16.0
i,0.0,18.0
i,0.0,25.0
I,0.0,32.0
M,0.0,33.0
L,0.0,34.0
M,0.0,35.0
M,0.0,40.0
x,0.0,41.0
E,0.0,49.0
M,0.0,64.0
L,0.0,66.0
M,0.0,68.0
x,0.0,70.0
M,0.0,80.0
x,0.0,82.0
E,0.0,84.0
M,0.0,86.0
i,0.0,96.0
M,0.0,104.0
E,0.0,120.0
x,1.0,4.0
i,1.0,8.0
x,1.0,10.0
E,1.0,12.0
E,1.0,16.0
E,1.0,26.0
E,1.0,36.0
E,1.0,64.0
x,1.0,81.0
I,1.0,98.0
M,2.0,4.0
M,2.0,8.0
x,2.0,10.0
i,2.0,18.0
M,2.0,24.0
M,2.0,32.0
x,2.0,33.0
x,2.0,50.0
M,2.0,73.0
E,2.0,74.0
M,3.0,10.0
x,3.0,17.0
x,3.0,66.0
M,4.0,0.0
i,4.0,1.0
i,4.0,2.0
M,4.0,4.0
I,4.0,16.0
M,4.0,17.0
x,4.0,25.0
E,4.0,32.0
E,4.0,40.0
E,4.0,73.0
E,4.0,88.0
x,4.0,99.0
E,5.0,0.0
x,5.0,16.0
M,6.0,43.0
x,6.0,44.0
M,6.0,62.0
I,8.0,0.0
x,8.0,1.0
E,8.0,2.0
x,8.0,35.0
E,8.0,58.0
M,8.0,64.0
E,8.0,91.0
M,9.0,20.0
M,9.0,57.0
I,9.0,97.0
I,9.0,100.0
i,10.0,1.0
i,10.0,2.0
I,10.0,3.0
i,10.0,18.0
M,11.0,24.0
i,11.0,48.0
E,11.0,100.0
E,12.0,1.0
M,12.0,16.0
E,12.0,32.0
x,12.0,34.0
E,12.0,66.0
E,12.0,96.0
E,14.0,0.0
M,16.0,0.0
E,16.0,1.0
E,16.0,4.0
E,16.0,5.0
E,16.0,12.0
M,16.0,24.0
x,16.0,32.0
M,16.0,36.0
i,16.0,39.0
i,16.0,40.0
E,16.0,72.0
E,16.0,75.0
E,16.0,76.0
E,16.0,96.0
M,17.0,3.0
I,17.0,4.0
M,17.0,41.0
E,17.0,50.0
E,18.0,0.0
M,18.0,2.0
M,18.0,10.0
i,18.0,20.0
i,18.0,37.0
I,19.0,32.0
E,20.0,9.0
M,20.0,18.0
i,20.0,65.0
M,20.0,68.0
I,20.0,86.0
i,23.0,40.0
E,24.0,2.0
M,24.0,11.0
M,24.0,16.0
x,24.0,65.0
M,24.0,66.0
E,25.0,0.0
M,25.0,4.0
I,25.0,33.0
I,25.0,36.0
I,26.0,1.0
E,27.0,48.0
M,32.0,0.0
E,32.0,2.0
i,32.0,4.0
x,32.0,12.0
E,32.0,16.0
E,32.0,19.0
x,32.0,32.0
I,32.0,36.0
E,32.0,38.0
x,32.0,64.0
E,32.0,65.0
i,32.0,72.0
E,33.0,0.0
E,33.0,2.0
E,33.0,25.0
x,34.0,0.0
E,34.0,12.0
i,34.0,91.0
x,35.0,0.0
M,35.0,8.0
E,35.0,64.0
i,36.0,1.0
E,36.0,16.0
E,36.0,25.0
E,36.0,32.0
x,36.0,66.0
i,36.0,86.0
x,36.0,98.0
E,37.0,18.0
E,37.0,50.0
E,38.0,32.0
M,39.0,16.0
x,39.0,104.0
E,40.0,0.0
E,40.0,4.0
I,40.0,16.0
i,40.0,23.0
E,40.0,42.0
E,41.0,0.0
x,41.0,17.0
x,42.0,40.0
M,43.0,6.0
M,44.0,6.0
I,45.0,80.0
E,47.0,56.0
M,48.0,11.0
E,48.0,27.0
x,49.0,0.0
E,49.0,72.0
E,50.0,2.0
x,50.0,17.0
E,50.0,37.0
E,50.0,50.0
E,53.0,56.0
I,56.0,47.0
I,56.0,53.0
E,57.0,9.0
x,58.0,8.0
M,62.0,6.0
i,64.0,0.0
E,64.0,1.0
M,64.0,8.0
E,64.0,32.0
I,64.0,35.0
M,64.0,72.0
I,65.0,20.0
E,65.0,24.0
M,65.0,32.0
I,66.0,0.0
I,66.0,3.0
M,66.0,12.0
I,66.0,24.0
i,66.0,36.0
M,68.0,0.0
M,68.0,20.0
M,69.0,76.0
M,69.0,106.0
x,70.0,0.0
M,72.0,16.0
i,72.0,32.0
x,72.0,49.0
E,72.0,64.0
i,72.0,88.0
i,73.0,2.0
x,73.0,4.0
M,74.0,2.0
p,75.0,16.0
L,76.0,16.0
M,76.0,69.0
i,76.0,96.0
E,80.0,0.0
E,80.0,45.0
M,81.0,1.0
E,81.0,104.0
x,82.0,0.0
I,84.0,0.0
M,86.0,0.0
x,86.0,20.0
M,86.0,36.0
i,88.0,4.0
x,88.0,72.0
E,91.0,8.0
x,91.0,34.0
M,96.0,0.0
E,96.0,12.0
x,96.0,16.0
i,96.0,76.0
E,96.0,106.0
M,97.0,9.0
M,98.0,1.0
L,98.0,36.0
M,99.0,4.0
p,100.0,9.0
x,100.0,11.0
E,104.0,0.0
I,104.0,39.0
x,104.0,81.0
E,106.0,69.0
E,106.0,96.0
M,120.0,0.0
1,63.0,61.5
2,62.0,59.5
3,54.0,69.5
4,5.0,1.0
5,-7.0,-5.0
6,-3.0,-2.0
7,-1.0,-2.0
8,2.0,-5.0
