name,longitude,latitude
M,0.0,0.0
E,0.0,1.0
x,0.0,2.0
M,0.0,5.0
E,0.0,6.0
E,0.0,8.0
i,0.0,9.0
i,0.0,10.0
I,0.0,16.0
M,0.0,26.0
L,0.0,32.0
M,0.0,36.0
M,0.0,37.0
x,0.0,38.0
E,0.0,43.0
M,0.0,49.0
L,0.0,50.0
M,0.0,51.0
x,0.0,58.0
M,0.0,64.0
x,0.0,66.0
E,0.0,88.0
M,0.0,96.0
i,0.0,99.0
M,0.0,108.0
E,0.0,112.0
x,1.0,0.0
i,1.0,1.0
x,1.0,2.0
E,1.0,4.0
E,1.0,7.0
E,1.0,8.0
E,1.0,10.0
E,1.0,16.0
x,1.0,32.0
I,1.0,56.0
M,1.0,64.0
M,1.0,108.0
x,2.0,0.0
i,2.0,1.0
M,2.0,2.0
M,2.0,4.0
x,2.0,16.0
x,2.0,26.0
M,2.0,32.0
E,2.0,36.0
M,2.0,48.0
x,2.0,69.0
x,2.0,74.0
M,2.0,78.0
i,2.0,81.0
i,2.0,100.0
M,3.0,4.0
I,3.0,12.0
M,3.0,17.0
x,3.0,32.0
E,3.0,34.0
E,3.0,64.0
E,3.0,65.0
E,3.0,72.0
x,4.0,1.0
E,4.0,2.0
x,4.0,3.0
M,4.0,5.0
x,4.0,6.0
M,4.0,12.0
I,4.0,16.0
x,4.0,17.0
E,4.0,18.0
x,4.0,40.0
E,4.0,66.0
M,4.0,77.0
E,4.0,80.0
M,5.0,0.0
M,5.0,4.0
I,5.0,8.0
I,5.0,16.0
i,5.0,48.0
i,6.0,0.0
I,6.0,4.0
i,7.0,1.0
M,7.0,24.0
i,7.0,80.0
E,7.0,96.0
E,8.0,0.0
M,8.0,1.0
E,8.0,5.0
x,8.0,12.0
E,8.0,16.0
E,8.0,38.0
E,8.0,41.0
M,8.0,48.0
E,8.0,64.0
E,8.0,68.0
E,9.0,0.0
E,9.0,98.0
M,10.0,0.0
x,10.0,1.0
M,10.0,24.0
i,10.0,64.0
i,10.0,89.0
E,10.0,108.0
E,12.0,3.0
E,12.0,4.0
E,12.0,8.0
M,14.0,80.0
I,14.0,88.0
M,14.0,106.0
E,16.0,0.0
E,16.0,1.0
M,16.0,2.0
M,16.0,4.0
i,16.0,5.0
i,16.0,8.0
I,16.0,35.0
E,16.0,48.0
M,16.0,64.0
i,16.0,89.0
M,16.0,108.0
I,17.0,3.0
i,17.0,4.0
E,18.0,4.0
M,18.0,33.0
M,18.0,120.0
x,19.0,46.0
M,19.0,65.0
E,20.0,32.0
M,20.0,69.0
I,22.0,32.0
I,24.0,7.0
I,24.0,10.0
E,24.0,83.0
M,24.0,97.0
E,25.0,66.0
i,26.0,0.0
x,26.0,2.0
E,27.0,96.0
E,32.0,0.0
x,32.0,1.0
I,32.0,2.0
E,32.0,3.0
x,32.0,20.0
E,32.0,22.0
i,32.0,52.0
E,32.0,65.0
E,32.0,80.0
E,32.0,106.0
x,33.0,18.0
E,34.0,3.0
i,34.0,72.0
x,34.0,107.0
M,35.0,16.0
E,36.0,0.0
i,36.0,2.0
E,36.0,84.0
E,37.0,0.0
E,37.0,74.0
x,38.0,0.0
i,38.0,8.0
x,40.0,4.0
E,40.0,64.0
E,41.0,8.0
E,41.0,64.0
M,43.0,0.0
x,46.0,19.0
E,48.0,2.0
E,48.0,5.0
I,48.0,8.0
i,48.0,16.0
E,48.0,66.0
E,48.0,72.0
x,49.0,0.0
x,49.0,64.0
M,50.0,0.0
M,51.0,0.0
I,52.0,32.0
E,52.0,73.0
M,56.0,1.0
E,57.0,64.0
x,58.0,0.0
E,58.0,113.0
E,64.0,0.0
x,64.0,1.0
E,64.0,3.0
E,64.0,8.0
E,64.0,10.0
I,64.0,16.0
I,64.0,40.0
E,64.0,41.0
x,64.0,49.0
M,64.0,57.0
i,64.0,65.0
E,64.0,69.0
M,65.0,3.0
E,65.0,19.0
I,65.0,32.0
M,65.0,64.0
I,66.0,0.0
E,66.0,4.0
M,66.0,25.0
I,66.0,48.0
I,66.0,72.0
M,68.0,8.0
I,68.0,80.0
i,68.0,106.0
M,69.0,2.0
M,69.0,20.0
M,69.0,64.0
M,72.0,3.0
x,72.0,34.0
M,72.0,48.0
i,72.0,66.0
x,73.0,52.0
E,74.0,2.0
i,74.0,37.0
i,77.0,4.0
x,78.0,2.0
M,80.0,4.0
p,80.0,7.0
L,80.0,14.0
M,80.0,32.0
i,80.0,68.0
E,80.0,106.0
E,81.0,2.0
M,83.0,24.0
E,84.0,36.0
x,88.0,0.0
I,88.0,14.0
M,89.0,10.0
x,89.0,16.0
M,89.0,96.0
i,96.0,0.0
x,96.0,7.0
E,96.0,27.0
x,96.0,89.0
M,97.0,24.0
E,98.0,9.0
x,99.0,0.0
i,100.0,2.0
E,104.0,122.0
M,106.0,14.0
M,106.0,32.0
L,106.0,68.0
M,106.0,80.0
p,107.0,34.0
x,108.0,0.0
E,108.0,1.0
I,108.0,10.0
x,108.0,16.0
E,112.0,0.0
E,113.0,58.0
M,120.0,18.0
E,122.0,104.0
1,58.00445302053423,54.73848065330371
