name,longitude,latitude
1,19.0,12.5
2,16.0,20.5
3,11.0,15.5
4,1.0,4.0
5,6.0,0.0
6,4.0,4.0
7,-3.0,-1.0
8,6.0,-2.0
9,1.0,4.0
10,-1.0,-2.0
11,5.0,5.0
12,-2.0,-1.0
13,1.0,4.0
14,0.0,-3.0
15,-2.0,-2.0
16,6.0,0.0
17,0.0,-4.0
18,0.0,6.0
19,-1.0,1.0
20,6.0,-5.0
21,4.0,5.0
22,4.0,-4.0
23,0.0,-3.0
24,4.0,6.0
25,-1.0,-2.0
26,4.0,1.0
27,4.0,1.0
28,-3.0,-3.0
29,10.0,4.0
30,7.0,-6.0
31,9.0,-2.0
32,-2.0,-3.0
33,6.0,-4.0
34,4.0,-2.0
35,4.0,4.0
36,-1.0,6.0
37,0.0,0.0
38,-3.0,-1.0
39,4.0,-5.0
40,6.0,-6.0
41,1.0,-4.0
42,9.0,5.0
43,4.0,5.0
44,4.0,-2.0
45,9.0,-2.0
46,0.0,-1.0
47,9.0,0.0
48,7.0,-1.0
49,0.0,4.0
50,7.0,-2.0
51,8.0,1.0
52,5.0,-6.0
53,-4.0,-1.0
54,7.0,-3.0
55,4.0,7.0
56,5.0,1.0
57,4.0,0.0
58,-3.0,-1.0
59,1.0,7.0
60,0.0,7.0
61,5.0,-6.0
62,6.0,5.0
63,1.0,4.0
64,6.0,0.0
