name,longitude,latitude
M,0,1
E,0,2
x,0,5
M,0,6
E,0,7
E,0,8
i,0,18
i,0,20
I,0,28
M,0,32
L,0,33
M,0,34
M,0,43
x,0,44
E,0,45
M,1,0
L,1,2
M,1,4
x,1,8
M,1,13
x,1,22
E,1,32
M,1,38
i,1,54
M,2,0
E,2,1
x,2,9
i,2,16
x,2,21
E,2,32
E,2,39
E,3,9
E,3,19
E,4,1
x,4,6
I,4,8
M,4,21
M,4,32
x,4,34
i,4,35
M,4,40
M,4,44
x,4,54
x,5,0
M,5,8
E,6,0
M,6,4
x,6,18
x,6,24
M,6,26
i,7,0
i,8,0
M,8,1
I,8,4
M,8,5
x,8,16
E,8,17
E,8,20
E,8,32
E,9,2
x,9,3
E,9,10
x,9,17
M,10,9
x,10,17
M,12,17
I,12,32
x,13,1
E,13,17
x,14,28
E,16,2
M,16,8
E,16,36
M,16,59
M,17,8
I,17,9
I,17,10
i,17,12
i,17,13
I,18,0
i,18,6
M,19,3
i,20,0
E,20,8
E,20,34
M,20,48
E,21,2
x,21,4
E,22,1
E,24,6
E,25,30
M,25,40
E,26,6
E,26,48
E,27,40
E,28,0
M,28,14
x,30,25
M,32,0
i,32,1
i,32,2
E,32,4
E,32,8
E,32,12
E,33,0
M,34,0
I,34,4
M,34,20
E,34,48
E,35,4
M,36,16
M,38,1
i,38,48
i,39,2
I,40,4
E,40,25
M,40,27
i,43,0
M,44,0
I,44,4
i,45,0
E,48,20
M,48,26
M,48,34
x,48,38
M,54,1
E,54,4
M,59,16
