name,longitude,latitude
M,0.0,0.0
E,0.0,1.0
x,0.0,2.0
M,0.0,4.0
E,0.0,5.0
E,0.0,7.0
i,0.0,8.0
i,0.0,10.0
I,0.0,11.0
M,0.0,13.0
L,0.0,14.0
M,0.0,16.0
M,0.0,17.0
x,0.0,20.0
E,0.0,24.0
M,0.0,32.0
L,0.0,33.0
M,0.0,34.0
x,0.0,40.0
M,0.0,46.0
x,0.0,52.0
E,0.0,56.0
M,0.0,59.0
i,0.0,64.0
M,0.0,65.0
E,0.0,84.0
x,0.0,128.0
i,0.0,134.0
x,0.0,136.0
E,0.0,137.0
E,0.0,138.0
E,0.0,144.0
E,0.0,154.0
E,0.0,161.0
x,0.0,163.0
I,0.0,185.0
M,0.0,192.0
M,0.0,200.0
x,0.0,202.0
i,0.0,206.0
M,1.0,0.0
M,1.0,1.0
x,1.0,2.0
x,1.0,4.0
M,1.0,10.0
E,1.0,32.0
M,1.0,39.0
x,1.0,40.0
x,1.0,44.0
M,1.0,64.0
i,1.0,65.0
i,1.0,66.0
M,1.0,97.0
I,1.0,100.0
M,1.0,113.0
x,1.0,128.0
E,1.0,131.0
E,1.0,170.0
E,1.0,184.0
E,2.0,0.0
x,2.0,1.0
E,2.0,2.0
x,2.0,16.0
M,2.0,32.0
x,2.0,34.0
M,2.0,37.0
I,2.0,49.0
x,2.0,65.0
E,2.0,70.0
x,2.0,90.0
E,2.0,96.0
M,2.0,136.0
E,2.0,160.0
M,2.0,197.0
M,3.0,6.0
I,3.0,9.0
I,3.0,18.0
i,3.0,66.0
i,3.0,72.0
I,3.0,129.0
i,3.0,133.0
M,4.0,0.0
i,4.0,1.0
E,4.0,5.0
E,4.0,7.0
M,4.0,30.0
E,4.0,36.0
x,4.0,42.0
E,4.0,50.0
E,4.0,64.0
E,4.0,74.0
M,4.0,98.0
E,4.0,128.0
E,4.0,144.0
E,4.0,146.0
E,4.0,165.0
M,4.0,176.0
x,5.0,0.0
M,5.0,4.0
i,5.0,16.0
i,5.0,32.0
E,5.0,41.0
E,5.0,50.0
E,5.0,135.0
E,5.0,242.0
M,6.0,3.0
I,6.0,8.0
M,6.0,17.0
E,6.0,32.0
E,6.0,40.0
M,6.0,44.0
M,6.0,74.0
i,6.0,196.0
i,7.0,0.0
I,7.0,4.0
E,7.0,196.0
M,8.0,0.0
i,8.0,6.0
M,8.0,16.0
I,8.0,31.0
i,8.0,32.0
E,8.0,37.0
M,8.0,69.0
M,8.0,72.0
x,8.0,74.0
M,8.0,80.0
E,8.0,112.0
M,8.0,124.0
I,8.0,130.0
I,8.0,160.0
I,8.0,167.0
E,8.0,195.0
M,9.0,3.0
E,9.0,34.0
i,9.0,128.0
x,10.0,0.0
E,10.0,1.0
E,10.0,48.0
x,10.0,64.0
I,10.0,101.0
E,10.0,128.0
x,10.0,132.0
E,10.0,150.0
i,10.0,156.0
4,11.0,0.0
E,11.0,11.0
E,12.0,33.0
x,12.0,66.0
E,12.0,110.0
i,12.0,141.0
x,12.0,218.0
M,13.0,0.0
E,13.0,35.0
i,13.0,128.0
E,13.0,130.0
E,14.0,0.0
E,14.0,16.0
x,14.0,33.0
i,14.0,133.0
x,16.0,0.0
E,16.0,2.0
E,16.0,5.0
E,16.0,8.0
M,16.0,14.0
x,16.0,16.0
E,16.0,21.0
E,16.0,24.0
I,16.0,29.0
i,16.0,40.0
E,16.0,48.0
E,16.0,64.0
x,16.0,69.0
x,16.0,71.0
M,16.0,129.0
M,16.0,136.0
I,16.0,160.0
E,16.0,168.0
M,17.0,0.0
E,17.0,6.0
x,17.0,74.0
E,17.0,129.0
E,17.0,136.0
x,17.0,211.0
E,17.0,224.0
E,18.0,3.0
E,18.0,33.0
I,18.0,48.0
I,18.0,192.0
E,20.0,0.0
x,20.0,137.0
M,21.0,16.0
i,22.0,32.0
E,22.0,192.0
M,24.0,0.0
E,24.0,16.0
I,24.0,62.0
M,24.0,128.0
I,24.0,146.0
E,24.0,192.0
M,28.0,160.0
I,29.0,16.0
I,29.0,136.0
M,30.0,4.0
I,31.0,8.0
i,32.0,0.0
M,32.0,1.0
M,32.0,2.0
M,32.0,5.0
M,32.0,6.0
x,32.0,8.0
M,32.0,22.0
i,32.0,68.0
x,32.0,98.0
E,32.0,119.0
i,32.0,128.0
i,32.0,129.0
x,32.0,144.0
M,32.0,176.0
p,32.0,203.0
L,32.0,213.0
M,32.0,224.0
i,33.0,0.0
E,33.0,12.0
E,33.0,14.0
M,33.0,18.0
E,33.0,33.0
x,33.0,76.0
I,33.0,137.0
M,33.0,194.0
x,34.0,0.0
M,34.0,2.0
i,34.0,9.0
x,34.0,42.0
E,34.0,67.0
x,35.0,13.0
M,36.0,4.0
E,36.0,64.0
x,37.0,2.0
i,37.0,8.0
E,37.0,64.0
M,38.0,41.0
M,38.0,86.0
L,38.0,132.0
M,39.0,1.0
p,40.0,0.0
x,40.0,1.0
E,40.0,6.0
I,40.0,16.0
x,40.0,65.0
E,40.0,217.0
E,41.0,5.0
M,41.0,38.0
E,41.0,65.0
M,42.0,4.0
M,42.0,34.0
