name,longitude,latitude
1,12.94238904451308,16.579596388199434
2,13.438965565013248,17.92637589539236
3,17.78142160788606,9.545051775655924
4,1.359688602006689,2.1698694123313733
5,9.65480138898203,4.361618666274293
6,6.266482908668039,3.0102619842550538
7,5.072429838290596,3.8586625884490253
8,3.5091048877018007,5.8507410740536345
9,5.842517929701989,9.04201770847775
10,6.819821366349666,9.28945601200017
11,8.564005663967556,9.909896448688151
12,6.712735421625182,1.6309962197106975
13,8.606375331162683,9.646329473090614
14,9.046959845122366,5.691075034743235
15,7.138170201741993,2.1112498367559827
16,8.316079302733542,5.7353235235128475
