name,longitude,latitude
M,0.0,0.0
E,0.0,1.0
x,0.0,2.0
M,0.0,4.0
E,0.0,6.0
E,0.0,8.0
i,0.0,11.0
i,0.0,16.0
I,0.0,24.0
M,0.0,25.0
L,0.0,28.0
M,1.0,0.0
M,1.0,1.0
x,1.0,2.0
E,1.0,16.0
M,1.0,18.0
L,1.0,21.0
M,2.0,0.0
x,2.0,1.0
M,2.0,2.0
x,2.0,6.0
E,2.0,18.0
M,2.0,20.0
i,2.0,25.0
M,3.0,9.0
E,4.0,0.0
x,4.0,6.0
i,4.0,16.0
x,5.0,16.0
E,6.0,0.0
E,6.0,2.0
E,6.0,4.0
E,7.0,12.0
E,7.0,18.0
x,8.0,0.0
I,9.0,3.0
M,10.0,16.0
M,10.0,20.0
x,11.0,0.0
i,12.0,7.0
M,12.0,14.0
M,14.0,12.0
x,16.0,0.0
x,16.0,1.0
M,16.0,4.0
E,16.0,5.0
M,16.0,10.0
x,16.0,19.0
x,16.0,25.0
M,18.0,1.0
i,18.0,2.0
i,18.0,7.0
M,19.0,16.0
I,20.0,2.0
M,20.0,10.0
x,21.0,1.0
E,24.0,0.0
E,25.0,0.0
E,25.0,2.0
E,25.0,16.0
x,28.0,0.0
1,9.5,16.0
2,8.5,17.0
3,19.5,19.0
4,5.0,-1.0
