name,longitude,latitude
M,0.0,0.0
E,0.0,1.0
x,0.0,2.0
M,0.0,4.0
E,0.0,6.0
E,0.0,8.0
i,0.0,11.0
i,0.0,12.0
I,0.0,16.0
M,0.0,25.0
L,0.0,28.0
M,0.0,29.0
M,0.0,30.0
x,0.0,32.0
E,0.0,33.0
M,0.0,38.0
L,0.0,42.0
M,0.0,57.0
x,0.0,58.0
M,1.0,0.0
x,1.0,2.0
E,1.0,4.0
M,1.0,8.0
i,1.0,11.0
M,1.0,18.0
E,1.0,34.0
x,1.0,42.0
i,1.0,62.0
x,2.0,0.0
E,2.0,1.0
E,2.0,2.0
E,2.0,21.0
E,2.0,34.0
E,2.0,43.0
x,4.0,0.0
I,4.0,1.0
M,4.0,10.0
M,4.0,18.0
x,4.0,58.0
i,6.0,0.0
M,6.0,8.0
M,6.0,10.0
x,6.0,32.0
x,8.0,0.0
M,8.0,1.0
E,8.0,6.0
M,8.0,13.0
x,8.0,22.0
x,8.0,27.0
M,8.0,32.0
i,8.0,38.0
i,8.0,42.0
M,9.0,20.0
I,9.0,56.0
M,10.0,4.0
x,10.0,6.0
E,10.0,32.0
E,10.0,33.0
E,11.0,0.0
E,11.0,1.0
x,11.0,25.0
E,12.0,0.0
x,12.0,14.0
M,12.0,16.0
x,13.0,8.0
M,13.0,32.0
I,14.0,12.0
x,14.0,48.0
E,16.0,0.0
x,16.0,12.0
E,16.0,20.0
M,16.0,32.0
E,16.0,34.0
M,16.0,50.0
M,17.0,19.0
I,17.0,21.0
I,17.0,28.0
i,18.0,1.0
i,18.0,4.0
I,19.0,17.0
i,19.0,33.0
M,19.0,48.0
i,20.0,9.0
E,20.0,16.0
E,21.0,2.0
M,21.0,17.0
E,22.0,8.0
x,24.0,40.0
E,25.0,0.0
E,25.0,11.0
E,27.0,8.0
M,28.0,0.0
E,28.0,17.0
E,28.0,52.0
E,29.0,0.0
E,30.0,0.0
M,32.0,0.0
x,32.0,6.0
M,32.0,8.0
i,32.0,10.0
i,32.0,13.0
E,32.0,16.0
E,33.0,0.0
E,33.0,10.0
E,33.0,19.0
M,34.0,1.0
I,34.0,2.0
M,34.0,16.0
E,34.0,48.0
E,38.0,0.0
M,38.0,8.0
M,40.0,24.0
i,42.0,0.0
i,42.0,1.0
I,42.0,8.0
E,43.0,2.0
M,48.0,14.0
i,48.0,19.0
M,48.0,34.0
I,50.0,16.0
i,52.0,28.0
E,56.0,9.0
M,57.0,0.0
M,58.0,0.0
x,58.0,4.0
M,62.0,1.0
1,35.5,33.0
2,33.5,34.0
3,26.5,31.0
4,9.0,-3.0
