name,longitude,latitude
M,0,0
E,0,1
x,0,2
M,0,4
E,0,7
E,0,8
i,0,9
i,0,10
I,0,12
M,0,16
L,0,18
M,0,19
M,0,20
x,0,32
E,0,34
M,0,40
L,0,57
M,1,0
x,1,1
M,1,2
x,1,4
E,1,8
M,1,9
i,1,24
M,1,28
E,1,35
x,1,40
i,2,0
x,2,1
E,2,4
E,2,5
E,2,7
E,2,8
E,2,17
x,2,18
I,2,20
M,2,25
M,2,33
x,2,44
i,2,48
M,3,4
M,4,0
x,4,1
x,4,2
M,4,3
E,4,8
M,4,20
x,4,49
x,5,2
M,6,9
i,6,16
i,6,34
M,7,0
I,7,2
M,8,0
x,8,1
E,8,2
E,8,4
E,8,16
E,8,32
x,9,0
E,9,1
x,9,6
M,9,50
x,10,0
M,10,15
I,10,32
x,10,36
E,11,16
x,12,0
E,12,48
M,13,38
E,15,10
M,16,0
M,16,6
I,16,8
I,16,11
i,16,32
i,16,35
I,16,40
i,17,2
M,17,32
i,18,0
E,18,2
E,19,0
M,20,0
E,20,2
x,20,4
E,21,40
E,24,1
E,25,2
M,25,58
E,27,48
E,28,1
E,32,0
E,32,8
M,32,10
x,32,16
M,32,17
i,33,2
i,33,42
E,34,0
E,34,6
E,35,1
E,35,16
M,35,41
I,35,52
M,36,10
E,38,13
E,38,42
M,40,0
M,40,1
i,40,16
i,40,21
I,41,35
E,42,33
M,42,38
i,44,2
M,48,2
I,48,12
i,48,27
E,49,4
M,50,9
M,52,35
x,57,0
M,58,25
