name,longitude,latitude
1,10,-10
2,6,-2
3,0,-6
4,3,-3
5,7,-4
6,4,-2
7,-5,-6
8,7,-8
9,0,-1
10,-2,-8
11,6,-1
12,-4,-6
13,4,-2
14,0,-9
15,-4,-8
16,8,-4
17,0,-10
18,-1,0
19,-1,-4
20,7,-11
21,4,0
22,5,-10
23,-1,-8
24,4,0
25,-2,-8
26,5,-3
27,4,-4
28,-4,-9
29,13,-2
30,9,-13
31,11,-7
32,-3,-9
33,7,-11
34,4,-8
35,4,-2
36,-1,3
37,-1,-5
38,-5,-7
39,5,-12
40,7,-13
41,3,-11
42,11,-1
43,4,0
44,4,-8
45,11,-7
46,0,-6
47,11,-4
48,8,-7
49,0,-2
50,8,-8
51,10,-3
52,6,-13
53,-5,-7
54,9,-9
55,4,4
56,6,-3
57,5,-4
58,-5,-6
59,3,4
60,-1,4
61,6,-14
62,7,0
63,3,-2
64,7,-4
