name,longitude,latitude
1,4.739560848008927,9.61090525182274
2,5.335452672609128,11.227040660454254
3,10.5463999240565,1.1694517167705265
4,1.6316263224080267,2.603843294797648
5,11.585761666778435,5.233942399529152
6,7.519779490401648,3.6123143811060645
7,6.086915805948714,4.630395106138831
8,4.21092586524216,7.020889288864362
9,7.011021515642387,10.850421250173302
10,8.1837856396196,11.147347214400204
11,10.276806796761068,11.891875738425782
12,8.055282505950219,1.957195463652837
13,10.32765039739522,11.575595367708736
14,10.85635181414684,6.829290041691882
15,8.56580424209039,2.5334998041071795
16,9.97929516328025,6.882388228215417
