name,longitude,latitude,date,origin,source,class_confidence,ground_truth_location
Craig Memorial Community Church,-76.914975,38.907648,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358255952,0.7,None
Decatur Heights Baptist Church,-76.932316,38.942727,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358255956,0.7,None
Ebenezer Methodist Church,-76.956014,38.961865,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358255963,0.7,None
Emmanuel Church of Pentecost,-76.950747,38.935198,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358255966,0.7,None
Emmanuel Temple Seventh Day Adventist Church,-77.056725,38.830194,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358255969,0.7,None
First Baptist Church of Hyattsville,-76.945983,38.956749,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358256004,0.7,None
First Baptist Church of Suitland,-76.914038,38.852645,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358256010,0.7,None
First Evangelical Church,-76.912061,38.862335,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358256015,0.7,None
Garden of Gethsemane Church of God in Christ,-76.957898,38.941883,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358256026,0.7,None
Givens Bible Church,-76.977727,38.945411,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358256028,0.7,None
Good Samaritan Mission,-76.933868,38.853437,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358256035,0.7,None
Good Shepherd Baptist Church,-76.965139,38.81807,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358256038,0.7,None
Gospel Faith Mission International,-76.954664,38.937554,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358256045,0.7,None
Greater Beulah Baptist Church,-76.912492,38.88508,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358256050,0.7,None
Holy Truth of God in Christ Jesus Church,-76.918069,38.89637,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358256058,0.7,None
Saint James Baptist Church,-76.917554,38.885251,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358256091,0.7,None
Saint Mark's Church,-76.95435,38.982162,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358256105,0.7,None
Second Church of God and Saints of Christ,-76.944689,38.951642,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358256123,0.7,None
Solid Rock Church,-76.91325,38.971484,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358256142,0.7,None
Spirit of Faith Christian Center,-76.967688,38.842113,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358256150,0.7,None
The Church of God of Prophecy,-76.944689,38.95162,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358256160,0.7,None
The Church of Jesus Christ of Latter-day Saints,-76.949396,38.967886,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358256163,0.7,None
True Deliverance Church of God,-76.923565,38.865301,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358256190,0.7,None
True Way Deliverance Church,-76.925482,38.861733,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358256192,0.7,None
Turner Memorial African Methodist Episcopal Church,-76.980831,38.979161,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358256196,0.7,None
United Faith Church of God,-76.914948,38.884284,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358256206,0.7,None
Mountain of Fire Miracles Ministries Church,-76.965371,38.934521,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358256277,0.7,None
National Wesleyan Church,-76.987555,38.967315,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358256281,0.7,None
New Creation Gospel Center,-76.991837,38.976753,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358256288,0.7,None
New Dawn Baptist Church,-76.993301,38.961926,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358256290,0.7,None
Progressive Church,-76.913532,38.802291,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358256338,0.7,None
Redeemed Christian Church of God African Missions,-77.023707,38.989996,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358256339,0.7,None
Refreshing Spring Church of God In Christ,-76.911519,38.961704,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358256342,0.7,None
Rhema Christian Center Church,-76.979309,38.943813,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358256347,0.7,None
Bladensburg Post Office,-76.933031,38.942037,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358256410,0.7,None
Brentwood Post Office,-76.952118,38.940615,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358256415,0.7,None
Capitol Heights Post Office,-76.9111,38.884372,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358256420,0.7,None
Riverdale Post Office,-76.938528,38.966349,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358256440,0.7,None
Beth El Preschool,-77.106754,38.993029,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358256456,0.7,None
Chevy Chase United Methodist Church Preschool,-77.076687,38.979963,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358256473,0.7,None
College Park Nursery School,-76.935062,38.981892,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358256479,0.7,None
University Church Nursery School,-76.95145,38.984049,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358256501,0.7,None
Saint Augustine School,-77.033327,38.918297,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358954684,0.7,None
Bald Eagle Hill,-77.010198,38.821782,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358954693,0.7,None
Barnard Hill Park,-76.970531,38.939555,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358954698,0.7,None
Brentwood Village Playground,-76.982753,38.920389,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358954707,0.7,None
Bryan School,-76.98692,38.887056,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358954716,0.7,None
Bundy School,-77.017199,38.908723,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358954721,0.7,None
Columbian School,-77.043588,38.922334,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358954726,0.7,None
Dakota Playground,-76.961086,38.9215,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358954740,0.7,None
Career Services and Student Success Center/Bookstore,-77.064258,38.943473,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358954748,0.7,None
Douglass Jr High (former),-76.988487,38.855992,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358954752,0.7,None
Edmonds School,-76.994013,38.894569,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358954765,0.7,None
Evans Middle School,-76.919871,38.890141,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358954774,0.7,None
Fort Davis Park,-76.949141,38.868446,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358954787,0.7,None
Garnet - Patterson Junior High School,-77.0257,38.91765,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358954811,0.7,None
Goose Island,-77.029977,38.808447,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358954814,0.7,None
Hart Middle School,-76.99715,38.837562,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358954836,0.7,None
Hayes School,-76.99921,38.902738,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358954843,0.7,None
Hickey Hill,-76.957197,38.912612,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358954846,0.7,None
Hoover Hill,-76.970531,38.938722,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358954864,0.7,None
Military Road School,-77.032312,38.962176,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358954908,0.7,None
Morse School,-77.018032,38.912334,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358954913,0.7,None
Mount Hamilton,-76.975253,38.908723,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358954915,0.7,None
National Trade and Professional School,-76.928585,38.896501,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358954917,0.7,None
Our Lady Queen of Peace School,-76.94778,38.88323,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358954927,0.7,None
Sacred Heart Seminary,-76.993185,38.948457,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358954953,0.7,None
Saint Francis Xavier School,-76.968629,38.873149,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358954970,0.7,None
Saint Gabriel School,-77.02081,38.94363,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358954974,0.7,None
Saint Vincents Home and School,-76.99692,38.923167,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955002,0.7,None
Sheridan School,-77.07037,38.94678,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955008,0.7,None
Sousa Middle School,-76.95315,38.88395,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955013,0.7,None
Perry Street Prep,-76.978609,38.936914,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955015,0.7,None
Theological College,-76.998448,38.931299,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955022,0.7,None
Watts Branch Parkway,-76.927474,38.897612,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955030,0.7,None
Arts of Peace: Aspiration and Literature,-77.052179,38.889791,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955053,0.7,None
American Legion Freedom Bell,-77.006533,38.896567,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955061,0.7,None
General Jose de San Martin Memorial,-77.045241,38.895006,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955106,0.7,None
Daniel Webster Memorial,-77.037306,38.907247,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955126,0.7,None
Lieutenant General Winfield Brevet Scott Statue,-77.036526,38.907243,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955128,0.7,None
Hahnemann Monument,-77.035702,38.907246,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955131,0.7,None
Major General George Thomas Statue,-77.031954,38.905661,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955138,0.7,None
Sheridan Statue,-77.047755,38.912056,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955142,0.7,None
Peter Square,-77.0622,38.902889,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955144,0.7,None
Mule Hospital,-77.059422,38.903445,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955146,0.7,None
Arts of War: Valor,-77.052006,38.88846,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955151,0.7,None
Homeopathic Hospital,-77.014143,38.905945,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955181,0.7,None
WOOK,-77.003986,38.954873,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955196,0.7,None
WRC,-77.054977,38.924,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955198,0.7,None
WTTG-TV,-77.082601,38.956229,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955203,0.7,None
Bernardo de Galvez,-77.048565,38.895687,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955217,0.7,None
Integrated Design Electronics Academy Public Charter School,-76.93706,38.90422,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955222,0.7,None
Horace Mann Elementary School,-77.087824,38.934156,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955237,0.7,None
Palisades Park,-77.095534,38.925944,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955251,0.7,None
Catholic Sisters College,-76.994976,38.943167,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955310,0.7,None
Anacostia Park Section F,-76.969142,38.894556,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955332,0.7,None
Good Hope Hill,-76.962475,38.86789,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955366,0.7,None
Noyes Playground,-76.991642,38.924834,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955383,0.7,None
Saint Johns Cemetery,-77.028866,38.912611,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955413,0.7,None
Fletcher Johnson Education Complex,-76.93366,38.88402,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955508,0.7,None
Lieutenant Joseph P Kennedy Junior Institute,-76.994055,38.945637,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955539,0.7,None
Lincoln Middle School,-77.035532,38.929169,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955544,0.7,None
MC Terrell/McGogney Elementary School,-76.994644,38.841382,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955549,0.7,None
Margaret Washington Senior High School,-77.01027,38.90889,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955554,0.7,None
McGogney Elementary School,-76.992774,38.840134,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955573,0.7,None
Penn Center,-77.001656,38.912877,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955585,0.7,None
SMART Program Adult Education Center,-76.985253,38.888168,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955596,0.7,None
Senate Page School,-77.001015,38.893794,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955603,0.7,None
Inspired Teaching Demonstration School at Shaed Elementary,-77.002718,38.923686,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955607,0.7,None
Sharpe Health School,-77.030339,38.943489,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955612,0.7,None
Thomson Elementary School,-77.028416,38.903517,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955628,0.7,None
Piney Branch Park,-77.041366,38.9365,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955673,0.7,None
Jane A Delano and the Nurses Who Died in Service in World War I,-77.040784,38.894942,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955682,0.7,None
Jackson Hill,-77.046922,38.924833,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955689,0.7,None
Anacostia High School,-76.98298,38.86987,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955711,0.7,None
Banneker High School,-77.02388,38.92358,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955724,0.7,None
Benning Elementary School,-76.944828,38.890701,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955730,0.7,None
Blow Elementary School,-76.976111,38.897745,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955737,0.7,None
Buchanan Secondary Learning Center (historical),-76.987472,38.883237,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955746,0.7,None
Burrville Elementary School,-76.9241,38.90037,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955754,0.7,None
John F Cook Elementary School,-77.01029,38.90935,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955759,0.7,None
Garfield Elementary School,-76.970337,38.85168,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955779,0.7,None
Harris Elementary School,-76.925875,38.883635,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955791,0.7,None
Kenilworth Elementary School,-76.940656,38.907943,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955798,0.7,None
Ketcham Elementary School,-76.98387,38.866,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955802,0.7,None
Langdon Elementary School,-76.97685,38.92472,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955813,0.7,None
Nalle Elementary School,-76.931025,38.885989,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955847,0.7,None
Patterson Elementary School,-77.008156,38.826692,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955868,0.7,None
Payne Cemetery,-76.933863,38.884557,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955874,0.7,None
Plummer Elementary School,-76.939881,38.886986,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955885,0.7,None
Randle Highlands Elementary,-76.96441,38.87024,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955890,0.7,None
Richardson Elementary School,-76.925113,38.891962,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955896,0.7,None
Shadd Elementary School,-76.921304,38.889442,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955901,0.7,None
Simon Elementary School,-76.999937,38.836098,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955906,0.7,None
Webb Elementary School,-76.981293,38.907985,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955964,0.7,None
Wheatley Education Campus,-76.98865,38.90397,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955968,0.7,None
Woodridge Elementary School,-76.966086,38.929556,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955976,0.7,None
56 Signers of the Declaration of Independence Memorial,-77.042869,38.891088,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955985,0.7,None
Klingle Valley Park,-77.058007,38.932191,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955991,0.7,None
Medlink Hospital and Nursing Center,-76.995515,38.89236,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358955997,0.7,None
Sacred Heart Academy,-77.036847,38.932554,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358956027,0.7,None
District of Columbia Teachers College,-77.027755,38.9265,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358956087,0.7,None
Anacostia Methodist Church,-76.98581,38.865667,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358956125,0.7,None
Annunciation Catholic Church,-77.076367,38.930111,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358956130,0.7,None
Bethany Baptist Church,-77.014976,38.915112,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358956175,0.7,None
Bible Presbyterian Church,-77.061089,38.910389,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358956179,0.7,None
Bishop Asbury Statue,-77.036712,38.927691,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358956183,0.7,None
Brookland Methodist Church,-76.986642,38.932056,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358956198,0.7,None
Ezras Israel Temple,-76.994698,38.901501,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358956294,0.7,None
First Brethren Church,-76.990533,38.882987,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358956317,0.7,None
Fountain Memorial Baptist Church,-76.974148,38.871229,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358956338,0.7,None
Garden Memorial Presbyterian Church,-76.980084,38.869064,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358956350,0.7,None
General Scott Statue,-77.013127,38.937957,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358956355,0.7,None
Grace Baptist Church,-76.993314,38.884279,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358956375,0.7,None
Holy Comforter Catholic Church,-76.986087,38.889556,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358956390,0.7,None
Holy Redeemer Catholic Church,-77.013865,38.905112,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358956405,0.7,None
Immaculate Conception School,-77.02235,38.90746,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358956434,0.7,None
Italian Baptist Church,-77.013865,38.906223,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358956455,0.7,None
Martha Washington Seminary,-77.037755,38.936222,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358956556,0.7,None
Metropolitan Baptist Church,-77.029143,38.912889,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358956576,0.7,None
Mount Carmel Baptist Church,-77.014952,38.90168,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358956611,0.7,None
New York Avenue Playground,-77.013482,38.906742,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358956627,0.7,None
Pentagon Lagoon Yacht Basin,-77.048866,38.873168,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358956668,0.7,None
Petworth Baptist Church,-77.021125,38.938996,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358956682,0.7,None
Portiuncula Chapel,-76.985253,38.937889,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358956699,0.7,None
Powell Recreation Center,-77.036057,38.930132,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358956715,0.7,None
Saint Cyprians Catholic Church,-76.988593,38.88623,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358956810,0.7,None
Saint Francis De Sales Catholic Church,-76.975418,38.928993,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358956828,0.7,None
Saint Francis de Sales School,-76.97496,38.92867,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358956839,0.7,None
Saint Patricks Chapel Episcopal Church,-77.084422,38.912056,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358956928,0.7,None
Saint Stephens Catholic Church,-77.053033,38.903167,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358956978,0.7,None
Second Baptist Church,-77.015532,38.900667,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358957019,0.7,None
Second Baptist Church,-76.981364,38.889834,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358957024,0.7,None
Sherwood Presbyterian Church,-76.97442,38.930111,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358957035,0.7,None
Shiloh Baptist Church,-77.024421,38.909817,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358957041,0.7,None
Southeast Hebrew Temple,-76.993995,38.883055,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358957061,0.7,None
Union Methodist Church,-77.045255,38.900112,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358957105,0.7,None
Wallace Memorial Presbyterian Church,-77.022199,38.938444,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358957124,0.7,None
Wilson Memorial Methodist Church,-76.991365,38.963166,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358957163,0.7,None
Wilson School,-77.039421,38.922611,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358957169,0.7,None
Woodridge Pilgrim Church,-76.97192,38.925945,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358957176,0.7,None
Eastern Methodist Cemetery (historical),-76.979975,38.883445,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358957259,0.7,None
Georgetown Heights,-77.079144,38.914556,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358957281,0.7,None
Peters Hill,-77.051211,38.894803,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358957287,0.7,None
Linnean Hill,-77.049983,38.936205,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358957305,0.7,None
Camp Hill,-77.066922,38.9215,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358957347,0.7,None
Mount Zion United Methodist Church,-77.058311,38.908167,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358957360,0.7,None
Church of the Epiphany,-77.030532,38.898723,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358957371,0.7,None
Nineteenth Street Baptist Church,-77.036771,38.946851,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358957376,0.7,None
Major General Nathanael Green Statue,-76.999516,38.893565,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358957402,0.7,None
Infinity,-77.030036,38.890822,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358957409,0.7,None
The Gwenfritz Sculpture,-77.03132,38.891204,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358957412,0.7,None
Edmund Burke Statue,-77.027444,38.903885,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358957417,0.7,None
Giant Anteater Sculpture,-77.04896,38.930306,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358957429,0.7,None
Man Controlling Trade,-77.020631,38.892357,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358957433,0.7,None
Captain Nathan Hale Sculpture,-77.024674,38.892354,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358957441,0.7,None
Wrestling Bears Sculpture,-77.04581,38.929278,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358957445,0.7,None
Kemeys Bear Cub Sculpture,-77.046366,38.929,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358957449,0.7,None
John Witherspoon Statue,-77.041773,38.907153,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358957454,0.7,None
Habitat,-77.047199,38.917334,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358957470,0.7,None
Israel Metropolitan Christian Methodist Episcopal Church,-77.021088,38.939,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358957478,0.7,None
Ceres Statue,-77.006148,38.897003,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358957497,0.7,None
United States Reform School Farm,-76.952475,38.923722,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358957519,0.7,None
Fishing Shore,-77.096923,38.911223,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358957526,0.7,None
Sisters Public School,-77.011921,38.901778,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358957631,0.7,None
East Capitol Community Center,-76.92239,38.889444,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358957753,0.7,None
Fletcher-Johnson Recreation Center,-76.935807,38.886223,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358957758,0.7,None
Mary Church Terrell Recreation Center,-76.994308,38.841488,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358957770,0.7,None
Luther Place Memorial Church,-77.031643,38.906778,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358957835,0.7,None
Methodist Protestant Church,-77.024143,38.896501,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358957844,0.7,None
Saint Andrews Mission House,-77.030254,38.908167,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358957862,0.7,None
Saint Theresas Catholic Church,-76.987483,38.866496,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358957866,0.7,None
Mount Alto,-77.0747,38.923722,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358957912,0.7,None
Glenwood Cemetery Chapel,-77.006773,38.920081,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358957947,0.7,None
Taras Shevchenko Statue,-77.04896,38.910056,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358957975,0.7,None
Martin Luther Statue,-77.031704,38.906575,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358957984,0.7,None
Joan of Arc Memorial,-77.0357,38.9207,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358957989,0.7,None
Serenity Statue,-77.036138,38.921965,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358957994,0.7,None
Dante Statue,-77.034965,38.920212,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358957998,0.7,None
James Buchanan Memorial,-77.034985,38.91965,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358958001,0.7,None
Garth Fountain,-77.070515,38.930996,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358958016,0.7,None
Prodigal Son Statue,-77.070581,38.929786,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358958019,0.7,None
Penguin Fountain,-77.029694,38.974608,12-11-23 18:43:23,osm,https://www.openstreetmap.org/node/358958032,0.7,None
