name,longitude,latitude
M,0,0
E,0,1
x,0,2
M,0,4
E,0,8
E,0,9
i,0,11
i,0,12
I,0,16
M,0,18
L,0,20
M,0,24
M,0,32
x,0,35
E,0,36
M,0,40
L,0,42
M,0,48
x,0,64
M,0,65
x,0,66
E,0,68
M,0,72
i,0,73
M,0,74
E,0,76
x,0,77
i,0,81
x,0,98
E,1,0
E,1,1
E,1,4
E,1,8
E,1,9
x,1,13
I,1,16
M,1,24
M,1,64
x,1,70
i,1,72
M,1,80
M,1,96
x,1,99
x,2,0
M,2,2
E,2,4
M,2,8
x,2,12
x,2,16
M,2,18
i,2,20
i,2,24
M,2,36
I,2,64
M,2,73
x,2,76
E,2,89
E,2,96
E,2,112
E,2,113
x,3,12
E,4,0
x,4,1
M,4,2
x,4,24
M,4,32
I,4,33
x,4,64
E,4,66
x,4,86
E,5,16
M,5,19
E,7,35
M,8,0
M,8,1
I,8,2
I,8,9
i,8,17
i,8,35
I,8,40
i,8,64
M,8,77
i,9,0
E,9,1
E,9,8
M,9,30
E,9,32
x,9,36
E,10,16
E,10,20
E,10,64
M,10,70
E,11,0
E,11,32
E,11,102
E,12,0
M,12,2
x,12,3
M,12,18
i,12,64
i,13,1
E,13,64
E,13,66
E,14,20
E,16,0
M,16,1
I,16,2
M,16,5
E,16,10
E,16,48
M,16,65
M,16,80
i,16,108
i,17,8
I,17,35
E,17,39
M,17,52
i,17,69
M,18,0
I,18,2
i,18,12
E,18,40
M,19,5
M,20,0
x,20,2
M,20,10
E,20,14
M,20,36
I,20,40
I,20,48
I,20,83
E,24,0
M,24,1
E,24,2
i,24,4
x,24,26
E,26,24
E,28,37
x,30,9
I,30,32
E,32,0
x,32,4
E,32,9
i,32,11
E,32,30
E,32,36
E,32,61
x,32,96
E,32,97
i,33,4
x,33,33
M,33,66
E,34,34
i,34,99
E,35,0
E,35,7
E,35,8
x,35,17
i,35,36
x,36,0
E,36,2
E,36,9
E,36,20
M,36,32
x,36,35
E,37,28
E,38,64
I,39,17
i,40,0
E,40,8
E,40,18
x,40,20
x,42,0
M,48,0
M,48,16
I,48,20
E,48,65
M,48,96
E,52,17
x,52,66
E,52,113
E,57,66
x,58,112
E,61,32
E,64,0
E,64,1
I,64,2
I,64,4
E,64,8
x,64,10
M,64,12
i,64,13
E,64,38
M,65,0
E,65,16
I,65,48
M,65,115
I,66,0
E,66,4
M,66,13
I,66,33
I,66,52
M,66,57
I,67,81
i,68,0
M,69,17
M,69,104
M,70,1
M,70,10
x,72,0
M,72,1
i,73,0
x,73,2
E,74,0
i,76,0
i,76,2
x,77,0
M,77,8
p,78,80
L,80,1
M,80,16
i,80,78
E,81,0
E,81,67
M,81,89
E,83,20
x,83,90
I,86,4
M,89,2
x,89,81
M,90,83
i,96,1
x,96,2
E,96,32
x,96,48
M,96,99
E,97,32
x,98,0
i,98,111
E,99,1
M,99,34
M,99,96
L,102,11
M,104,69
p,108,16
x,111,98
E,112,2
I,112,58
x,113,2
E,113,52
E,115,65
