name,longitude,latitude
M,0.0,1.0
E,0.0,2.0
x,0.0,3.0
M,0.0,4.0
E,0.0,8.0
E,0.0,9.0
i,0.0,10.0
i,1.0,0.0
I,1.0,3.0
M,1.0,12.0
L,2.0,0.0
M,2.0,4.0
M,2.0,8.0
x,3.0,0.0
13,3.0,1.0
M,3.0,11.0
L,4.0,0.0
M,4.0,2.0
x,4.0,7.0
M,4.0,8.0
x,7.0,4.0
E,8.0,0.0
M,8.0,2.0
i,8.0,4.0
M,8.0,9.0
E,9.0,0.0
x,9.0,8.0
i,9.0,12.0
x,10.0,0.0
E,11.0,3.0
E,12.0,1.0
E,12.0,9.0
1,3.0,2.5
2,8.0,5.5
3,8.0,3.5
4,5.0,1.0
8,1.0,-2.0
6,6.0,1.0
7,3.0,6.0
9,-1.0,4.0
10,5.0,2.0
11,7.0,7.0
12,-1.0,2.0
14,1.0,1.0
15,6.0,-1.0
16,1.0,9.0
