name,longitude,latitude
1,127.0,125.0
2,125.0,124.0
3,121.0,133.0
4,8.0,-4.0
5,5.0,6.0
6,-7.0,3.0
7,-4.0,3.0
8,-1.0,8.0
9,-1.0,-4.0
10,0.0,-2.0
11,-2.0,9.0
12,-3.0,1.0
13,4.0,9.0
14,-5.0,3.0
15,-3.0,-4.0
16,-3.0,-5.0
17,2.0,-3.0
18,2.0,-5.0
19,-5.0,9.0
20,7.0,6.0
21,-7.0,3.0
22,-1.0,5.0
23,1.0,4.0
24,3.0,1.0
25,-1.0,-4.0
26,-2.0,-5.0
27,-5.0,-6.0
28,-2.0,8.0
29,-5.0,-5.0
30,-6.0,1.0
31,-2.0,7.0
32,-4.0,1.0
33,5.0,9.0
34,-5.0,-6.0
35,7.0,-3.0
36,3.0,8.0
37,4.0,-2.0
38,-5.0,10.0
39,-1.0,9.0
40,-3.0,5.0
41,-5.0,-5.0
42,1.0,-6.0
43,4.0,9.0
44,0.0,10.0
45,6.0,3.0
46,-1.0,8.0
47,8.0,-4.0
48,4.0,-5.0
49,-5.0,4.0
50,2.0,2.0
51,-1.0,1.0
52,0.0,0.0
53,-6.0,2.0
54,2.0,-1.0
55,5.0,5.0
56,-7.0,2.0
57,0.0,10.0
58,2.0,1.0
59,9.0,0.0
60,-1.0,9.0
61,-1.0,3.0
62,-2.0,5.0
63,-3.0,-2.0
64,9.0,9.0
65,-2.0,-5.0
66,5.0,3.0
67,0.0,5.0
68,3.0,5.0
69,3.0,1.0
70,4.0,4.0
71,-3.0,10.0
72,0.0,-2.0
73,4.0,6.0
74,-4.0,6.0
75,6.0,3.0
76,-2.0,9.0
77,4.0,5.0
78,-4.0,3.0
79,-5.0,8.0
80,3.0,0.0
81,-5.0,3.0
82,6.0,8.0
83,1.0,7.0
84,-4.0,-3.0
85,6.0,5.0
86,-4.0,0.0
87,-4.0,5.0
88,7.0,5.0
89,-4.0,6.0
90,3.0,3.0
91,2.0,4.0
92,-6.0,8.0
93,9.0,-5.0
94,-5.0,-5.0
95,2.0,-5.0
96,-6.0,7.0
97,-3.0,-3.0
98,-2.0,2.0
99,4.0,5.0
100,5.0,9.0
101,0.0,6.0
102,-4.0,10.0
103,-6.0,-1.0
104,-6.0,-4.0
105,-6.0,1.0
106,9.0,-2.0
107,6.0,5.0
108,-2.0,2.0
109,2.0,-5.0
110,-1.0,5.0
111,5.0,-4.0
112,1.0,-2.0
113,3.0,7.0
114,0.0,-3.0
115,6.0,-3.0
116,-6.0,-3.0
117,-4.0,10.0
118,-1.0,-4.0
119,8.0,6.0
120,5.0,2.0
121,2.0,2.0
122,-3.0,10.0
123,8.0,8.0
124,7.0,9.0
125,-7.0,-3.0
126,8.0,2.0
127,4.0,5.0
