name,longitude,latitude
M,0,0
E,0,1
x,0,2
M,0,4
E,0,5
E,0,7
i,0,8
i,0,16
I,0,20
M,0,24
L,0,32
M,0,33
M,0,34
x,0,37
E,0,41
M,0,46
L,0,56
M,0,64
x,0,65
M,0,66
x,0,72
E,0,85
M,0,97
i,0,101
M,0,116
E,0,117
x,1,0
i,1,16
x,1,20
E,1,32
E,1,33
E,1,64
E,1,66
E,1,74
x,1,104
I,2,0
M,2,4
M,2,8
x,2,17
i,2,28
M,2,32
M,2,40
x,2,76
x,2,81
M,2,98
E,2,104
M,3,8
x,3,16
x,3,21
M,3,40
i,3,70
i,3,97
M,4,0
I,4,2
M,4,28
x,4,32
E,4,34
E,4,48
E,4,68
E,4,96
x,5,0
E,5,97
x,6,42
M,7,0
x,8,0
M,8,2
I,8,3
x,8,8
E,8,10
x,8,11
E,8,16
M,8,21
E,8,24
M,8,48
M,8,64
I,8,65
I,8,72
i,9,20
i,9,32
I,9,80
i,10,8
M,11,8
i,12,32
E,12,105
E,14,97
M,16,0
E,16,1
x,16,3
E,16,8
E,16,18
E,16,26
M,16,28
E,16,33
E,16,64
E,16,67
E,16,98
M,17,2
x,17,20
M,17,34
i,17,37
i,17,64
E,17,96
E,18,16
E,18,35
E,18,124
M,19,70
I,20,0
M,20,1
E,20,9
E,20,17
M,20,64
M,21,3
i,21,8
i,21,28
I,21,84
E,24,0
M,24,8
i,24,34
M,24,40
I,26,16
i,26,40
E,28,2
M,28,4
M,28,16
x,28,21
M,28,32
E,28,66
M,28,80
I,29,69
I,32,0
I,32,1
E,32,2
M,32,4
E,32,9
i,32,12
x,32,28
E,32,36
E,32,44
x,32,52
I,32,66
E,32,72
x,32,109
E,33,0
i,33,1
E,33,16
E,33,36
E,33,64
x,33,80
E,34,0
i,34,4
x,34,17
M,34,24
E,34,44
i,35,18
E,35,82
E,35,104
E,36,32
x,36,33
i,36,83
x,37,0
E,37,17
E,40,2
E,40,3
M,40,24
x,40,26
E,40,122
E,41,0
I,42,6
i,44,32
E,44,34
E,44,98
x,44,100
x,46,0
M,48,4
M,48,8
I,48,68
E,48,73
M,48,98
E,49,66
x,52,32
E,53,80
E,56,0
x,64,0
E,64,1
E,64,8
E,64,16
I,64,17
I,64,20
E,64,33
x,64,66
M,64,68
i,64,72
E,64,90
M,64,107
E,65,0
I,65,8
M,66,0
I,66,1
E,66,28
M,66,32
I,66,49
I,66,64
M,67,16
I,67,120
i,68,4
M,68,48
M,68,64
M,68,90
M,69,29
x,70,3
M,70,19
i,72,0
x,72,8
E,72,32
i,72,64
i,73,48
x,74,1
M,76,2
p,76,98
L,80,9
M,80,28
i,80,33
E,80,53
E,81,2
M,82,35
E,83,36
x,84,21
I,85,0
M,90,64
x,90,68
M,96,4
i,96,17
x,97,0
E,97,3
x,97,5
M,97,14
E,98,2
x,98,16
i,98,44
E,98,48
M,98,76
M,100,44
L,101,0
M,104,1
p,104,2
x,104,35
E,105,12
I,107,64
x,109,32
E,116,0
E,117,0
M,120,67
E,122,40
M,124,18
