name,longitude,latitude
1,13,-6
2,16,-4
3,14,-1
4,7,-2
5,16,-5
6,10,-7
7,8,-5
8,16,-6
9,13,6
10,-1,1
11,7,-5
12,10,-1
13,9,8
14,6,1
15,11,4
16,7,-5
17,4,5
18,0,-2
19,10,7
20,15,-2
21,16,-6
22,3,-1
23,7,1
24,9,-1
25,12,4
26,7,1
27,14,-5
28,4,0
29,3,-8
30,7,6
31,4,-3
32,0,5
33,9,-5
34,14,-6
35,4,-10
36,-2,1
37,6,-1
38,7,7
39,4,5
40,11,6
41,5,-1
42,5,6
43,11,-2
44,14,-5
45,0,0
46,13,-3
47,13,0
48,6,-3
49,-2,1
50,14,-1
51,10,-7
52,15,-1
53,11,-5
54,8,0
55,3,4
56,16,-1
57,7,-2
58,7,1
59,9,-5
60,6,-9
61,8,1
62,12,4
63,16,-3
64,3,-5
65,9,-2
66,5,-2
67,15,-2
68,9,7
69,8,1
70,16,-4
71,5,-5
72,6,-8
73,12,4
74,4,0
75,16,-5
76,6,1
77,0,0
78,13,6
79,3,5
80,-1,1
81,12,0
82,12,-5
83,3,-8
84,13,6
85,3,5
86,5,-2
87,3,-4
88,13,6
89,12,7
90,13,7
91,11,-3
92,-1,1
93,5,-6
94,11,6
95,4,-8
96,11,-7
97,3,-2
98,14,5
99,0,0
100,0,4
101,13,5
102,0,5
103,17,-5
104,7,-9
105,14,5
106,11,0
107,-1,-1
108,11,4
109,11,-5
110,9,-1
111,8,0
112,6,-7
113,14,0
114,6,-7
115,15,-6
116,4,4
117,-1,1
118,9,-8
119,5,-8
120,11,9
121,16,-3
122,9,-4
123,4,-7
124,8,-2
125,8,6
126,8,1
127,5,0
128,9,1
