name,longitude,latitude
1,7,8
2,2,3
3,-1,5
4,8,9
5,3,0
6,2,8
7,9,10
8,6,13
9,5,6
10,2,11
11,1,10
12,6,5
13,2,11
14,0,3
15,-1,12
16,11,12
17,6,16
18,2,5
19,-4,8
20,2,15
21,6,13
22,6,12
23,-1,5
24,2,-1
25,12,6
26,4,-1
27,12,9
28,-5,7
29,-4,8
30,3,14
31,9,14
32,13,6
33,7,11
34,11,6
35,2,16
36,1,1
37,1,13
38,5,2
39,0,7
40,8,10
41,4,6
42,3,6
43,-1,4
44,11,12
45,11,7
46,4,13
47,6,10
48,2,10
49,13,8
50,-3,7
51,9,13
52,1,10
53,3,2
54,0,6
55,5,3
56,1,16
57,0,8
58,-1,11
59,8,6
60,6,0
61,5,7
62,2,3
63,-1,10
64,-5,10
65,3,9
66,0,12
67,7,12
68,2,11
69,9,11
70,2,16
71,7,5
72,-1,8
73,1,16
74,11,9
75,3,2
76,-2,7
77,4,17
78,-3,10
79,3,5
80,11,6
81,-4,8
82,3,4
83,3,11
84,0,1
85,4,7
86,0,6
87,11,12
88,9,4
89,0,8
90,-5,9
91,13,8
92,11,12
93,5,14
94,0,8
95,3,14
96,-1,9
97,8,15
98,9,4
99,6,6
100,5,13
101,8,5
102,4,11
103,-4,9
104,10,6
105,13,9
106,0,9
107,5,10
108,6,9
109,5,2
110,-3,6
111,7,12
112,8,9
113,3,4
114,14,7
115,7,5
116,9,9
117,3,5
118,2,12
119,-1,11
120,2,1
121,4,-1
122,5,14
123,4,1
124,1,10
125,5,15
126,9,5
127,6,4
128,4,9
